,medalType,participantType,eventId,eventGender,eventName,disciplineId,disciplineName,gameId,gameName,gameSeason,name,country,ico2,ico3,year
2,BRONZE,Athlete,individual-mixed,Open,individual mixed,equestrian-eventing,Equestrian Eventing,montreal-1976,Montreal 1976,Summer,Karl SCHULTZ,Federal Republic of Germany,DE,FRG,1976
0,GOLD,Athlete,sabre-individual-men,Men,sabre individual men,fencing,Fencing,montreal-1976,Montreal 1976,Summer,Viktor KROVOPUSKOV,Soviet Union,,URS,1976
1,SILVER,Athlete,sabre-individual-men,Men,sabre individual men,fencing,Fencing,montreal-1976,Montreal 1976,Summer,Vladimir NAZLYMOV,Soviet Union,,URS,1976
2,BRONZE,Athlete,sabre-individual-men,Men,sabre individual men,fencing,Fencing,montreal-1976,Montreal 1976,Summer,Viktor SIDYAK,Soviet Union,,URS,1976
0,GOLD,Athlete,foil-individual-men,Men,foil individual men,fencing,Fencing,montreal-1976,Montreal 1976,Summer,Fabio DAL ZOTTO,Italy,IT,ITA,1976
1,SILVER,Athlete,foil-individual-men,Men,foil individual men,fencing,Fencing,montreal-1976,Montreal 1976,Summer,Aleksander ROMANKOV,Soviet Union,,URS,1976
2,BRONZE,Athlete,foil-individual-men,Men,foil individual men,fencing,Fencing,montreal-1976,Montreal 1976,Summer,Bernard TALVARD,France,FR,FRA,1976
0,GOLD,GameTeam,foil-team-women,Women,foil team women,fencing,Fencing,montreal-1976,Montreal 1976,Summer,Soviet Union team,Soviet Union,,URS,1976
1,SILVER,GameTeam,foil-team-women,Women,foil team women,fencing,Fencing,montreal-1976,Montreal 1976,Summer,France team,France,FR,FRA,1976
2,BRONZE,GameTeam,foil-team-women,Women,foil team women,fencing,Fencing,montreal-1976,Montreal 1976,Summer,Hungary team,Hungary,HU,HUN,1976
0,GOLD,Athlete,epee-individual-men,Men,épée individual men,fencing,Fencing,montreal-1976,Montreal 1976,Summer,Alexander PUSCH,Federal Republic of Germany,DE,FRG,1976
1,SILVER,Athlete,epee-individual-men,Men,épée individual men,fencing,Fencing,montreal-1976,Montreal 1976,Summer,Hans-Jürgen HEHN,Federal Republic of Germany,DE,FRG,1976
2,BRONZE,Athlete,epee-individual-men,Men,épée individual men,fencing,Fencing,montreal-1976,Montreal 1976,Summer,Gyözö KULCSAR,Hungary,HU,HUN,1976
0,GOLD,GameTeam,foil-team-men,Men,foil team men,fencing,Fencing,montreal-1976,Montreal 1976,Summer,West Germany team,Federal Republic of Germany,DE,FRG,1976
1,SILVER,GameTeam,foil-team-men,Men,foil team men,fencing,Fencing,montreal-1976,Montreal 1976,Summer,Italy team,Italy,IT,ITA,1976
2,BRONZE,GameTeam,foil-team-men,Men,foil team men,fencing,Fencing,montreal-1976,Montreal 1976,Summer,France team,France,FR,FRA,1976
0,GOLD,GameTeam,sabre-team-men,Men,sabre team men,fencing,Fencing,montreal-1976,Montreal 1976,Summer,Soviet Union team,Soviet Union,,URS,1976
1,SILVER,GameTeam,sabre-team-men,Men,sabre team men,fencing,Fencing,montreal-1976,Montreal 1976,Summer,Italy team,Italy,IT,ITA,1976
2,BRONZE,GameTeam,sabre-team-men,Men,sabre team men,fencing,Fencing,montreal-1976,Montreal 1976,Summer,Romania team,Romania,RO,ROU,1976
0,GOLD,GameTeam,epee-team-men,Men,épée team men,fencing,Fencing,montreal-1976,Montreal 1976,Summer,Sweden team,Sweden,SE,SWE,1976
1,SILVER,GameTeam,epee-team-men,Men,épée team men,fencing,Fencing,montreal-1976,Montreal 1976,Summer,West Germany team,Federal Republic of Germany,DE,FRG,1976
2,BRONZE,GameTeam,epee-team-men,Men,épée team men,fencing,Fencing,montreal-1976,Montreal 1976,Summer,Switzerland team,Switzerland,CH,SUI,1976
0,GOLD,Athlete,foil-individual-women,Women,foil individual women,fencing,Fencing,montreal-1976,Montreal 1976,Summer,Ildiko SCHWARCZENBERGER,Hungary,HU,HUN,1976
1,SILVER,Athlete,foil-individual-women,Women,foil individual women,fencing,Fencing,montreal-1976,Montreal 1976,Summer,Maria Consolata COLLINO,Italy,IT,ITA,1976
2,BRONZE,Athlete,foil-individual-women,Women,foil individual women,fencing,Fencing,montreal-1976,Montreal 1976,Summer,Elena NOVIKOVA-BELOVA,Soviet Union,,URS,1976
0,GOLD,GameTeam,handball-men,Men,handball men,handball,Handball,montreal-1976,Montreal 1976,Summer,Soviet Union team,Soviet Union,,URS,1976
1,SILVER,GameTeam,handball-men,Men,handball men,handball,Handball,montreal-1976,Montreal 1976,Summer,Romania team,Romania,RO,ROU,1976
2,BRONZE,GameTeam,handball-men,Men,handball men,handball,Handball,montreal-1976,Montreal 1976,Summer,Poland team,Poland,PL,POL,1976
0,GOLD,GameTeam,handball-women,Women,handball women,handball,Handball,montreal-1976,Montreal 1976,Summer,Soviet Union team,Soviet Union,,URS,1976
1,SILVER,GameTeam,handball-women,Women,handball women,handball,Handball,montreal-1976,Montreal 1976,Summer,East Germany team,German Democratic Republic (Germany),DDDE,GDR,1976
2,BRONZE,GameTeam,handball-women,Women,handball women,handball,Handball,montreal-1976,Montreal 1976,Summer,Hungary team,Hungary,HU,HUN,1976
0,GOLD,Athlete,individual-mixed,Open,individual mixed,equestrian-jumping,Equestrian Jumping,montreal-1976,Montreal 1976,Summer,Alwin SCHOCKEMÖHLE,Federal Republic of Germany,DE,FRG,1976
1,SILVER,Athlete,individual-mixed,Open,individual mixed,equestrian-jumping,Equestrian Jumping,montreal-1976,Montreal 1976,Summer,Michel VAILLANCOURT,Canada,CA,CAN,1976
2,BRONZE,Athlete,individual-mixed,Open,individual mixed,equestrian-jumping,Equestrian Jumping,montreal-1976,Montreal 1976,Summer,François MATHY,Belgium,BE,BEL,1976
0,GOLD,GameTeam,team-mixed,Open,team mixed,equestrian-jumping,Equestrian Jumping,montreal-1976,Montreal 1976,Summer,France team,France,FR,FRA,1976
1,SILVER,GameTeam,team-mixed,Open,team mixed,equestrian-jumping,Equestrian Jumping,montreal-1976,Montreal 1976,Summer,West Germany team,Federal Republic of Germany,DE,FRG,1976
2,BRONZE,GameTeam,team-mixed,Open,team mixed,equestrian-jumping,Equestrian Jumping,montreal-1976,Montreal 1976,Summer,Belgium team,Belgium,BE,BEL,1976
0,GOLD,GameTeam,4x100m-medley-relay-men,Men,4x100m medley relay men,swimming,Swimming,montreal-1976,Montreal 1976,Summer,United States team,United States of America,US,USA,1976
1,SILVER,GameTeam,4x100m-medley-relay-men,Men,4x100m medley relay men,swimming,Swimming,montreal-1976,Montreal 1976,Summer,Canada team,Canada,CA,CAN,1976
2,BRONZE,GameTeam,4x100m-medley-relay-men,Men,4x100m medley relay men,swimming,Swimming,montreal-1976,Montreal 1976,Summer,West Germany team,Federal Republic of Germany,DE,FRG,1976
0,GOLD,Athlete,200m-butterfly-men,Men,200m butterfly men,swimming,Swimming,montreal-1976,Montreal 1976,Summer,Mike BRUNER,United States of America,US,USA,1976
1,SILVER,Athlete,200m-butterfly-men,Men,200m butterfly men,swimming,Swimming,montreal-1976,Montreal 1976,Summer,Steven Garrett GREGG,United States of America,US,USA,1976
2,BRONZE,Athlete,200m-butterfly-men,Men,200m butterfly men,swimming,Swimming,montreal-1976,Montreal 1976,Summer,"William Ronald, Jr. FORRESTER",United States of America,US,USA,1976
0,GOLD,Athlete,100m-freestyle-women,Women,100m freestyle women,swimming,Swimming,montreal-1976,Montreal 1976,Summer,Kornelia ENDER,German Democratic Republic (Germany),DDDE,GDR,1976
1,SILVER,Athlete,100m-freestyle-women,Women,100m freestyle women,swimming,Swimming,montreal-1976,Montreal 1976,Summer,Petra PRIEMER,German Democratic Republic (Germany),DDDE,GDR,1976
2,BRONZE,Athlete,100m-freestyle-women,Women,100m freestyle women,swimming,Swimming,montreal-1976,Montreal 1976,Summer,Enith BRIGITHA,Netherlands,NL,NED,1976
0,GOLD,Athlete,200m-freestyle-women,Women,200m freestyle women,swimming,Swimming,montreal-1976,Montreal 1976,Summer,Kornelia ENDER,German Democratic Republic (Germany),DDDE,GDR,1976
1,SILVER,Athlete,200m-freestyle-women,Women,200m freestyle women,swimming,Swimming,montreal-1976,Montreal 1976,Summer,Shirley Farber BABASHOFF,United States of America,US,USA,1976
2,BRONZE,Athlete,200m-freestyle-women,Women,200m freestyle women,swimming,Swimming,montreal-1976,Montreal 1976,Summer,Enith BRIGITHA,Netherlands,NL,NED,1976
0,GOLD,Athlete,200m-freestyle-men,Men,200m freestyle men,swimming,Swimming,montreal-1976,Montreal 1976,Summer,Bruce Macfarlane FURNISS,United States of America,US,USA,1976
1,SILVER,Athlete,200m-freestyle-men,Men,200m freestyle men,swimming,Swimming,montreal-1976,Montreal 1976,Summer,John Phillips NABER,United States of America,US,USA,1976
2,BRONZE,Athlete,200m-freestyle-men,Men,200m freestyle men,swimming,Swimming,montreal-1976,Montreal 1976,Summer,Jim MONTGOMERY,United States of America,US,USA,1976
0,GOLD,Athlete,100m-breaststroke-women,Women,100m breaststroke women,swimming,Swimming,montreal-1976,Montreal 1976,Summer,Hannelore ANKE,German Democratic Republic (Germany),DDDE,GDR,1976
1,SILVER,Athlete,100m-breaststroke-women,Women,100m breaststroke women,swimming,Swimming,montreal-1976,Montreal 1976,Summer,Lyubov RUSANOVA,Soviet Union,,URS,1976
2,BRONZE,Athlete,100m-breaststroke-women,Women,100m breaststroke women,swimming,Swimming,montreal-1976,Montreal 1976,Summer,Marina KOSHEVAYA,Soviet Union,,URS,1976
0,GOLD,Athlete,100m-butterfly-women,Women,100m butterfly women,swimming,Swimming,montreal-1976,Montreal 1976,Summer,Kornelia ENDER,German Democratic Republic (Germany),DDDE,GDR,1976
1,SILVER,Athlete,100m-butterfly-women,Women,100m butterfly women,swimming,Swimming,montreal-1976,Montreal 1976,Summer,Andrea POLLACK,German Democratic Republic (Germany),DDDE,GDR,1976
2,BRONZE,Athlete,100m-butterfly-women,Women,100m butterfly women,swimming,Swimming,montreal-1976,Montreal 1976,Summer,Wendy Lansbach BOGLIOLI,United States of America,US,USA,1976
0,GOLD,Athlete,1500m-freestyle-men,Men,1500m freestyle men,swimming,Swimming,montreal-1976,Montreal 1976,Summer,Brian Stuart GOODELL,United States of America,US,USA,1976
1,SILVER,Athlete,1500m-freestyle-men,Men,1500m freestyle men,swimming,Swimming,montreal-1976,Montreal 1976,Summer,Robert William HACKETT,United States of America,US,USA,1976
2,BRONZE,Athlete,1500m-freestyle-men,Men,1500m freestyle men,swimming,Swimming,montreal-1976,Montreal 1976,Summer,Stephen HOLLAND,Australia,AU,AUS,1976
0,GOLD,Athlete,200m-butterfly-women,Women,200m butterfly women,swimming,Swimming,montreal-1976,Montreal 1976,Summer,Andrea POLLACK,German Democratic Republic (Germany),DDDE,GDR,1976
1,SILVER,Athlete,200m-butterfly-women,Women,200m butterfly women,swimming,Swimming,montreal-1976,Montreal 1976,Summer,Ulrike TAUBER,German Democratic Republic (Germany),DDDE,GDR,1976
2,BRONZE,Athlete,200m-butterfly-women,Women,200m butterfly women,swimming,Swimming,montreal-1976,Montreal 1976,Summer,Rosemarie KOTHER-GABRIEL,German Democratic Republic (Germany),DDDE,GDR,1976
0,GOLD,Athlete,200m-breaststroke-men,Men,200m breaststroke men,swimming,Swimming,montreal-1976,Montreal 1976,Summer,David Andrew WILKIE,Great Britain,GB,GBR,1976
1,SILVER,Athlete,200m-breaststroke-men,Men,200m breaststroke men,swimming,Swimming,montreal-1976,Montreal 1976,Summer,John Frederick HENCKEN,United States of America,US,USA,1976
2,BRONZE,Athlete,200m-breaststroke-men,Men,200m breaststroke men,swimming,Swimming,montreal-1976,Montreal 1976,Summer,Richard Phillip Jr. COLELLA,United States of America,US,USA,1976
0,GOLD,GameTeam,4x100m-freestyle-relay-women,Women,4x100m freestyle relay women,swimming,Swimming,montreal-1976,Montreal 1976,Summer,United States team,United States of America,US,USA,1976
1,SILVER,GameTeam,4x100m-freestyle-relay-women,Women,4x100m freestyle relay women,swimming,Swimming,montreal-1976,Montreal 1976,Summer,East Germany team,German Democratic Republic (Germany),DDDE,GDR,1976
2,BRONZE,GameTeam,4x100m-freestyle-relay-women,Women,4x100m freestyle relay women,swimming,Swimming,montreal-1976,Montreal 1976,Summer,Canada team,Canada,CA,CAN,1976
0,GOLD,Athlete,200m-breaststroke-women,Women,200m breaststroke women,swimming,Swimming,montreal-1976,Montreal 1976,Summer,Marina KOSHEVAYA,Soviet Union,,URS,1976
1,SILVER,Athlete,200m-breaststroke-women,Women,200m breaststroke women,swimming,Swimming,montreal-1976,Montreal 1976,Summer,Maryna Yurchenia,Soviet Union,,URS,1976
2,BRONZE,Athlete,200m-breaststroke-women,Women,200m breaststroke women,swimming,Swimming,montreal-1976,Montreal 1976,Summer,Lyubov RUSANOVA,Soviet Union,,URS,1976
0,GOLD,Athlete,100m-backstroke-men,Men,100m backstroke men,swimming,Swimming,montreal-1976,Montreal 1976,Summer,John Phillips NABER,United States of America,US,USA,1976
1,SILVER,Athlete,100m-backstroke-men,Men,100m backstroke men,swimming,Swimming,montreal-1976,Montreal 1976,Summer,Peter Drake ROCCA,United States of America,US,USA,1976
2,BRONZE,Athlete,100m-backstroke-men,Men,100m backstroke men,swimming,Swimming,montreal-1976,Montreal 1976,Summer,Roland MATTHES,German Democratic Republic (Germany),DDDE,GDR,1976
0,GOLD,Athlete,400m-freestyle-women,Women,400m freestyle women,swimming,Swimming,montreal-1976,Montreal 1976,Summer,Petra THÜMER,German Democratic Republic (Germany),DDDE,GDR,1976
1,SILVER,Athlete,400m-freestyle-women,Women,400m freestyle women,swimming,Swimming,montreal-1976,Montreal 1976,Summer,Shirley Farber BABASHOFF,United States of America,US,USA,1976
2,BRONZE,Athlete,400m-freestyle-women,Women,400m freestyle women,swimming,Swimming,montreal-1976,Montreal 1976,Summer,Shannon SMITH,Canada,CA,CAN,1976
0,GOLD,Athlete,100m-breaststroke-men,Men,100m breaststroke men,swimming,Swimming,montreal-1976,Montreal 1976,Summer,John Frederick HENCKEN,United States of America,US,USA,1976
1,SILVER,Athlete,100m-breaststroke-men,Men,100m breaststroke men,swimming,Swimming,montreal-1976,Montreal 1976,Summer,David Andrew WILKIE,Great Britain,GB,GBR,1976
2,BRONZE,Athlete,100m-breaststroke-men,Men,100m breaststroke men,swimming,Swimming,montreal-1976,Montreal 1976,Summer,Arvydas Juozaitis,Soviet Union,,URS,1976
0,GOLD,Athlete,200m-backstroke-women,Women,200m backstroke women,swimming,Swimming,montreal-1976,Montreal 1976,Summer,Ulrike RICHTER,German Democratic Republic (Germany),DDDE,GDR,1976
1,SILVER,Athlete,200m-backstroke-women,Women,200m backstroke women,swimming,Swimming,montreal-1976,Montreal 1976,Summer,Birgit TREIBER,German Democratic Republic (Germany),DDDE,GDR,1976
