,gameName,ico3,year,medalValue,medalRank,participantType,medalValueRunningAverage,medalRankRunningAverage,iso3,gdpPerCap,population,gameId,gameSeason,country,ico2,ico3eq,gameType,medalCount
659,Paris 1900,FRA,1900,211,1.0,CountryOverall,120.5,2.5,,,,paris-1900,Summer,France,FR,FRA,Olympic Games,1
659,Paris 1900,FRA,1900,211,1.0,CountryOverall,120.5,2.5,,,,paris-1900,Summer,France,FR,FRA,Olympic Games,1
659,Paris 1900,FRA,1900,211,1.0,CountryOverall,120.5,2.5,,,,paris-1900,Summer,France,FR,FRA,Olympic Games,1
659,Paris 1900,FRA,1900,211,1.0,CountryOverall,120.5,2.5,,,,paris-1900,Summer,France,FR,FRA,Olympic Games,1
659,Paris 1900,FRA,1900,211,1.0,CountryOverall,120.5,2.5,,,,paris-1900,Summer,France,FR,FRA,Olympic Games,1
659,Paris 1900,FRA,1900,211,1.0,CountryOverall,120.5,2.5,,,,paris-1900,Summer,France,FR,FRA,Olympic Games,1
659,Paris 1900,FRA,1900,211,1.0,CountryOverall,120.5,2.5,,,,paris-1900,Summer,France,FR,FRA,Olympic Games,1
659,Paris 1900,FRA,1900,211,1.0,CountryOverall,120.5,2.5,,,,paris-1900,Summer,France,FR,FRA,Olympic Games,1
659,Paris 1900,FRA,1900,211,1.0,CountryOverall,120.5,2.5,,,,paris-1900,Summer,France,FR,FRA,Olympic Games,1
659,Paris 1900,FRA,1900,211,1.0,CountryOverall,120.5,2.5,,,,paris-1900,Summer,France,FR,FRA,Olympic Games,1
659,Paris 1900,FRA,1900,211,1.0,CountryOverall,120.5,2.5,,,,paris-1900,Summer,France,FR,FRA,Olympic Games,1
659,Paris 1900,FRA,1900,211,1.0,CountryOverall,120.5,2.5,,,,paris-1900,Summer,France,FR,FRA,Olympic Games,1
659,Paris 1900,FRA,1900,211,1.0,CountryOverall,120.5,2.5,,,,paris-1900,Summer,France,FR,FRA,Olympic Games,1
659,Paris 1900,FRA,1900,211,1.0,CountryOverall,120.5,2.5,,,,paris-1900,Summer,France,FR,FRA,Olympic Games,1
659,Paris 1900,FRA,1900,211,1.0,CountryOverall,120.5,2.5,,,,paris-1900,Summer,France,FR,FRA,Olympic Games,1
659,Paris 1900,FRA,1900,211,1.0,CountryOverall,120.5,2.5,,,,paris-1900,Summer,France,FR,FRA,Olympic Games,1
659,Paris 1900,FRA,1900,211,1.0,CountryOverall,120.5,2.5,,,,paris-1900,Summer,France,FR,FRA,Olympic Games,1
659,Paris 1900,FRA,1900,211,1.0,CountryOverall,120.5,2.5,,,,paris-1900,Summer,France,FR,FRA,Olympic Games,1
659,Paris 1900,FRA,1900,211,1.0,CountryOverall,120.5,2.5,,,,paris-1900,Summer,France,FR,FRA,Olympic Games,1
659,Paris 1900,FRA,1900,211,1.0,CountryOverall,120.5,2.5,,,,paris-1900,Summer,France,FR,FRA,Olympic Games,1
659,Paris 1900,FRA,1900,211,1.0,CountryOverall,120.5,2.5,,,,paris-1900,Summer,France,FR,FRA,Olympic Games,1
659,Paris 1900,FRA,1900,211,1.0,CountryOverall,120.5,2.5,,,,paris-1900,Summer,France,FR,FRA,Olympic Games,1
659,Paris 1900,FRA,1900,211,1.0,CountryOverall,120.5,2.5,,,,paris-1900,Summer,France,FR,FRA,Olympic Games,1
659,Paris 1900,FRA,1900,211,1.0,CountryOverall,120.5,2.5,,,,paris-1900,Summer,France,FR,FRA,Olympic Games,1
659,Paris 1900,FRA,1900,211,1.0,CountryOverall,120.5,2.5,,,,paris-1900,Summer,France,FR,FRA,Olympic Games,1
659,Paris 1900,FRA,1900,211,1.0,CountryOverall,120.5,2.5,,,,paris-1900,Summer,France,FR,FRA,Olympic Games,1
659,Paris 1900,FRA,1900,211,1.0,CountryOverall,120.5,2.5,,,,paris-1900,Summer,France,FR,FRA,Olympic Games,1
659,Paris 1900,FRA,1900,211,1.0,CountryOverall,120.5,2.5,,,,paris-1900,Summer,France,FR,FRA,Olympic Games,1
659,Paris 1900,FRA,1900,211,1.0,CountryOverall,120.5,2.5,,,,paris-1900,Summer,France,FR,FRA,Olympic Games,1
659,Paris 1900,FRA,1900,211,1.0,CountryOverall,120.5,2.5,,,,paris-1900,Summer,France,FR,FRA,Olympic Games,1
659,Paris 1900,FRA,1900,211,1.0,CountryOverall,120.5,2.5,,,,paris-1900,Summer,France,FR,FRA,Olympic Games,1
659,Paris 1900,FRA,1900,211,1.0,CountryOverall,120.5,2.5,,,,paris-1900,Summer,France,FR,FRA,Olympic Games,1
659,Paris 1900,FRA,1900,211,1.0,CountryOverall,120.5,2.5,,,,paris-1900,Summer,France,FR,FRA,Olympic Games,1
659,Paris 1900,FRA,1900,211,1.0,CountryOverall,120.5,2.5,,,,paris-1900,Summer,France,FR,FRA,Olympic Games,1
659,Paris 1900,FRA,1900,211,1.0,CountryOverall,120.5,2.5,,,,paris-1900,Summer,France,FR,FRA,Olympic Games,1
659,Paris 1900,FRA,1900,211,1.0,CountryOverall,120.5,2.5,,,,paris-1900,Summer,France,FR,FRA,Olympic Games,1
659,Paris 1900,FRA,1900,211,1.0,CountryOverall,120.5,2.5,,,,paris-1900,Summer,France,FR,FRA,Olympic Games,1
659,Paris 1900,FRA,1900,211,1.0,CountryOverall,120.5,2.5,,,,paris-1900,Summer,France,FR,FRA,Olympic Games,1
659,Paris 1900,FRA,1900,211,1.0,CountryOverall,120.5,2.5,,,,paris-1900,Summer,France,FR,FRA,Olympic Games,1
659,Paris 1900,FRA,1900,211,1.0,CountryOverall,120.5,2.5,,,,paris-1900,Summer,France,FR,FRA,Olympic Games,1
659,Paris 1900,FRA,1900,211,1.0,CountryOverall,120.5,2.5,,,,paris-1900,Summer,France,FR,FRA,Olympic Games,1
659,Paris 1900,FRA,1900,211,1.0,CountryOverall,120.5,2.5,,,,paris-1900,Summer,France,FR,FRA,Olympic Games,1
659,Paris 1900,FRA,1900,211,1.0,CountryOverall,120.5,2.5,,,,paris-1900,Summer,France,FR,FRA,Olympic Games,1
659,Paris 1900,FRA,1900,211,1.0,CountryOverall,120.5,2.5,,,,paris-1900,Summer,France,FR,FRA,Olympic Games,1
659,Paris 1900,FRA,1900,211,1.0,CountryOverall,120.5,2.5,,,,paris-1900,Summer,France,FR,FRA,Olympic Games,1
659,Paris 1900,FRA,1900,211,1.0,CountryOverall,120.5,2.5,,,,paris-1900,Summer,France,FR,FRA,Olympic Games,1
659,Paris 1900,FRA,1900,211,1.0,CountryOverall,120.5,2.5,,,,paris-1900,Summer,France,FR,FRA,Olympic Games,1
659,Paris 1900,FRA,1900,211,1.0,CountryOverall,120.5,2.5,,,,paris-1900,Summer,France,FR,FRA,Olympic Games,1
659,Paris 1900,FRA,1900,211,1.0,CountryOverall,120.5,2.5,,,,paris-1900,Summer,France,FR,FRA,Olympic Games,1
659,Paris 1900,FRA,1900,211,1.0,CountryOverall,120.5,2.5,,,,paris-1900,Summer,France,FR,FRA,Olympic Games,1
659,Paris 1900,FRA,1900,211,1.0,CountryOverall,120.5,2.5,,,,paris-1900,Summer,France,FR,FRA,Olympic Games,1
659,Paris 1900,FRA,1900,211,1.0,CountryOverall,120.5,2.5,,,,paris-1900,Summer,France,FR,FRA,Olympic Games,1
659,Paris 1900,FRA,1900,211,1.0,CountryOverall,120.5,2.5,,,,paris-1900,Summer,France,FR,FRA,Olympic Games,1
659,Paris 1900,FRA,1900,211,1.0,CountryOverall,120.5,2.5,,,,paris-1900,Summer,France,FR,FRA,Olympic Games,1
659,Paris 1900,FRA,1900,211,1.0,CountryOverall,120.5,2.5,,,,paris-1900,Summer,France,FR,FRA,Olympic Games,1
659,Paris 1900,FRA,1900,211,1.0,CountryOverall,120.5,2.5,,,,paris-1900,Summer,France,FR,FRA,Olympic Games,1
659,Paris 1900,FRA,1900,211,1.0,CountryOverall,120.5,2.5,,,,paris-1900,Summer,France,FR,FRA,Olympic Games,1
659,Paris 1900,FRA,1900,211,1.0,CountryOverall,120.5,2.5,,,,paris-1900,Summer,France,FR,FRA,Olympic Games,1
659,Paris 1900,FRA,1900,211,1.0,CountryOverall,120.5,2.5,,,,paris-1900,Summer,France,FR,FRA,Olympic Games,1
659,Paris 1900,FRA,1900,211,1.0,CountryOverall,120.5,2.5,,,,paris-1900,Summer,France,FR,FRA,Olympic Games,1
659,Paris 1900,FRA,1900,211,1.0,CountryOverall,120.5,2.5,,,,paris-1900,Summer,France,FR,FRA,Olympic Games,1
659,Paris 1900,FRA,1900,211,1.0,CountryOverall,120.5,2.5,,,,paris-1900,Summer,France,FR,FRA,Olympic Games,1
661,Paris 1900,GBR,1900,85,3.0,CountryOverall,50.5,4.0,,,,paris-1900,Summer,Great Britain,GB,GBR,Olympic Games,1
661,Paris 1900,GBR,1900,85,3.0,CountryOverall,50.5,4.0,,,,paris-1900,Summer,Great Britain,GB,GBR,Olympic Games,1
661,Paris 1900,GBR,1900,85,3.0,CountryOverall,50.5,4.0,,,,paris-1900,Summer,Great Britain,GB,GBR,Olympic Games,1
661,Paris 1900,GBR,1900,85,3.0,CountryOverall,50.5,4.0,,,,paris-1900,Summer,Great Britain,GB,GBR,Olympic Games,1
661,Paris 1900,GBR,1900,85,3.0,CountryOverall,50.5,4.0,,,,paris-1900,Summer,Great Britain,GB,GBR,Olympic Games,1
661,Paris 1900,GBR,1900,85,3.0,CountryOverall,50.5,4.0,,,,paris-1900,Summer,Great Britain,GB,GBR,Olympic Games,1
661,Paris 1900,GBR,1900,85,3.0,CountryOverall,50.5,4.0,,,,paris-1900,Summer,Great Britain,GB,GBR,Olympic Games,1
661,Paris 1900,GBR,1900,85,3.0,CountryOverall,50.5,4.0,,,,paris-1900,Summer,Great Britain,GB,GBR,Olympic Games,1
661,Paris 1900,GBR,1900,85,3.0,CountryOverall,50.5,4.0,,,,paris-1900,Summer,Great Britain,GB,GBR,Olympic Games,1
661,Paris 1900,GBR,1900,85,3.0,CountryOverall,50.5,4.0,,,,paris-1900,Summer,Great Britain,GB,GBR,Olympic Games,1
661,Paris 1900,GBR,1900,85,3.0,CountryOverall,50.5,4.0,,,,paris-1900,Summer,Great Britain,GB,GBR,Olympic Games,1
661,Paris 1900,GBR,1900,85,3.0,CountryOverall,50.5,4.0,,,,paris-1900,Summer,Great Britain,GB,GBR,Olympic Games,1
661,Paris 1900,GBR,1900,85,3.0,CountryOverall,50.5,4.0,,,,paris-1900,Summer,Great Britain,GB,GBR,Olympic Games,1
661,Paris 1900,GBR,1900,85,3.0,CountryOverall,50.5,4.0,,,,paris-1900,Summer,Great Britain,GB,GBR,Olympic Games,1
661,Paris 1900,GBR,1900,85,3.0,CountryOverall,50.5,4.0,,,,paris-1900,Summer,Great Britain,GB,GBR,Olympic Games,1
661,Paris 1900,GBR,1900,85,3.0,CountryOverall,50.5,4.0,,,,paris-1900,Summer,Great Britain,GB,GBR,Olympic Games,1
661,Paris 1900,GBR,1900,85,3.0,CountryOverall,50.5,4.0,,,,paris-1900,Summer,Great Britain,GB,GBR,Olympic Games,1
661,Paris 1900,GBR,1900,85,3.0,CountryOverall,50.5,4.0,,,,paris-1900,Summer,Great Britain,GB,GBR,Olympic Games,1
661,Paris 1900,GBR,1900,85,3.0,CountryOverall,50.5,4.0,,,,paris-1900,Summer,Great Britain,GB,GBR,Olympic Games,1
661,Paris 1900,GBR,1900,85,3.0,CountryOverall,50.5,4.0,,,,paris-1900,Summer,Great Britain,GB,GBR,Olympic Games,1
661,Paris 1900,GBR,1900,85,3.0,CountryOverall,50.5,4.0,,,,paris-1900,Summer,Great Britain,GB,GBR,Olympic Games,1
661,Paris 1900,GBR,1900,85,3.0,CountryOverall,50.5,4.0,,,,paris-1900,Summer,Great Britain,GB,GBR,Olympic Games,1
661,Paris 1900,GBR,1900,85,3.0,CountryOverall,50.5,4.0,,,,paris-1900,Summer,Great Britain,GB,GBR,Olympic Games,1
661,Paris 1900,GBR,1900,85,3.0,CountryOverall,50.5,4.0,,,,paris-1900,Summer,Great Britain,GB,GBR,Olympic Games,1
661,Paris 1900,GBR,1900,85,3.0,CountryOverall,50.5,4.0,,,,paris-1900,Summer,Great Britain,GB,GBR,Olympic Games,1
661,Paris 1900,GBR,1900,85,3.0,CountryOverall,50.5,4.0,,,,paris-1900,Summer,Great Britain,GB,GBR,Olympic Games,1
661,Paris 1900,GBR,1900,85,3.0,CountryOverall,50.5,4.0,,,,paris-1900,Summer,Great Britain,GB,GBR,Olympic Games,1
661,Paris 1900,GBR,1900,85,3.0,CountryOverall,50.5,4.0,,,,paris-1900,Summer,Great Britain,GB,GBR,Olympic Games,1
661,Paris 1900,GBR,1900,85,3.0,CountryOverall,50.5,4.0,,,,paris-1900,Summer,Great Britain,GB,GBR,Olympic Games,1
661,Paris 1900,GBR,1900,85,3.0,CountryOverall,50.5,4.0,,,,paris-1900,Summer,Great Britain,GB,GBR,Olympic Games,1
661,Paris 1900,GBR,1900,85,3.0,CountryOverall,50.5,4.0,,,,paris-1900,Summer,Great Britain,GB,GBR,Olympic Games,1
661,Paris 1900,GBR,1900,85,3.0,CountryOverall,50.5,4.0,,,,paris-1900,Summer,Great Britain,GB,GBR,Olympic Games,1
665,Paris 1900,GER,1900,24,7.0,CountryOverall,30.0,5.0,,,,paris-1900,Summer,Germany,DE,GER,Olympic Games,1
665,Paris 1900,GER,1900,24,7.0,CountryOverall,30.0,5.0,,,,paris-1900,Summer,Germany,DE,GER,Olympic Games,1
665,Paris 1900,GER,1900,24,7.0,CountryOverall,30.0,5.0,,,,paris-1900,Summer,Germany,DE,GER,Olympic Games,1
665,Paris 1900,GER,1900,24,7.0,CountryOverall,30.0,5.0,,,,paris-1900,Summer,Germany,DE,GER,Olympic Games,1
665,Paris 1900,GER,1900,24,7.0,CountryOverall,30.0,5.0,,,,paris-1900,Summer,Germany,DE,GER,Olympic Games,1
665,Paris 1900,GER,1900,24,7.0,CountryOverall,30.0,5.0,,,,paris-1900,Summer,Germany,DE,GER,Olympic Games,1
665,Paris 1900,GER,1900,24,7.0,CountryOverall,30.0,5.0,,,,paris-1900,Summer,Germany,DE,GER,Olympic Games,1
665,Paris 1900,GER,1900,24,7.0,CountryOverall,30.0,5.0,,,,paris-1900,Summer,Germany,DE,GER,Olympic Games,1
665,Paris 1900,GER,1900,24,7.0,CountryOverall,30.0,5.0,,,,paris-1900,Summer,Germany,DE,GER,Olympic Games,1
669,Paris 1900,HUN,1900,10,11.0,CountryOverall,11.5,8.5,,,,paris-1900,Summer,Hungary,HU,HUN,Olympic Games,1
669,Paris 1900,HUN,1900,10,11.0,CountryOverall,11.5,8.5,,,,paris-1900,Summer,Hungary,HU,HUN,Olympic Games,1
669,Paris 1900,HUN,1900,10,11.0,CountryOverall,11.5,8.5,,,,paris-1900,Summer,Hungary,HU,HUN,Olympic Games,1
669,Paris 1900,HUN,1900,10,11.0,CountryOverall,11.5,8.5,,,,paris-1900,Summer,Hungary,HU,HUN,Olympic Games,1
669,Paris 1900,HUN,1900,10,11.0,CountryOverall,11.5,8.5,,,,paris-1900,Summer,Hungary,HU,HUN,Olympic Games,1
676,Paris 1900,IND,1900,4,18.0,CountryOverall,4.0,18.0,,,,paris-1900,Summer,India,IN,IND,Olympic Games,1
676,Paris 1900,IND,1900,4,18.0,CountryOverall,4.0,18.0,,,,paris-1900,Summer,India,IN,IND,Olympic Games,1
662,Paris 1900,MIX,1900,48,4.0,CountryOverall,26.5,7.5,,,,paris-1900,Summer,MIX,,IOA,Olympic Games,1
662,Paris 1900,MIX,1900,48,4.0,CountryOverall,26.5,7.5,,,,paris-1900,Summer,MIX,,IOA,Olympic Games,1
662,Paris 1900,MIX,1900,48,4.0,CountryOverall,26.5,7.5,,,,paris-1900,Summer,MIX,,IOA,Olympic Games,1
662,Paris 1900,MIX,1900,48,4.0,CountryOverall,26.5,7.5,,,,paris-1900,Summer,MIX,,IOA,Olympic Games,1
662,Paris 1900,MIX,1900,48,4.0,CountryOverall,26.5,7.5,,,,paris-1900,Summer,MIX,,IOA,Olympic Games,1
662,Paris 1900,MIX,1900,48,4.0,CountryOverall,26.5,7.5,,,,paris-1900,Summer,MIX,,IOA,Olympic Games,1
662,Paris 1900,MIX,1900,48,4.0,CountryOverall,26.5,7.5,,,,paris-1900,Summer,MIX,,IOA,Olympic Games,1
662,Paris 1900,MIX,1900,48,4.0,CountryOverall,26.5,7.5,,,,paris-1900,Summer,MIX,,IOA,Olympic Games,1
662,Paris 1900,MIX,1900,48,4.0,CountryOverall,26.5,7.5,,,,paris-1900,Summer,MIX,,IOA,Olympic Games,1
662,Paris 1900,MIX,1900,48,4.0,CountryOverall,26.5,7.5,,,,paris-1900,Summer,MIX,,IOA,Olympic Games,1
662,Paris 1900,MIX,1900,48,4.0,CountryOverall,26.5,7.5,,,,paris-1900,Summer,MIX,,IOA,Olympic Games,1
662,Paris 1900,MIX,1900,48,4.0,CountryOverall,26.5,7.5,,,,paris-1900,Summer,MIX,,IOA,Olympic Games,1
662,Paris 1900,MIX,1900,48,4.0,CountryOverall,26.5,7.5,,,,paris-1900,Summer,MIX,,IOA,Olympic Games,1
662,Paris 1900,MIX,1900,48,4.0,CountryOverall,26.5,7.5,,,,paris-1900,Summer,MIX,,IOA,Olympic Games,1
662,Paris 1900,MIX,1900,48,4.0,CountryOverall,26.5,7.5,,,,paris-1900,Summer,MIX,,IOA,Olympic Games,1
662,Paris 1900,MIX,1900,48,4.0,CountryOverall,26.5,7.5,,,,paris-1900,Summer,MIX,,IOA,Olympic Games,1
662,Paris 1900,MIX,1900,48,4.0,CountryOverall,26.5,7.5,,,,paris-1900,Summer,MIX,,IOA,Olympic Games,1
662,Paris 1900,MIX,1900,48,4.0,CountryOverall,26.5,7.5,,,,paris-1900,Summer,MIX,,IOA,Olympic Games,1
662,Paris 1900,MIX,1900,48,4.0,CountryOverall,26.5,7.5,,,,paris-1900,Summer,MIX,,IOA,Olympic Games,1
666,Paris 1900,ITA,1900,16,8.0,CountryOverall,16.0,8.0,,,,paris-1900,Summer,Italy,IT,ITA,Olympic Games,1
666,Paris 1900,ITA,1900,16,8.0,CountryOverall,16.0,8.0,,,,paris-1900,Summer,Italy,IT,ITA,Olympic Games,1
666,Paris 1900,ITA,1900,16,8.0,CountryOverall,16.0,8.0,,,,paris-1900,Summer,Italy,IT,ITA,Olympic Games,1
666,Paris 1900,ITA,1900,16,8.0,CountryOverall,16.0,8.0,,,,paris-1900,Summer,Italy,IT,ITA,Olympic Games,1
666,Paris 1900,ITA,1900,16,8.0,CountryOverall,16.0,8.0,,,,paris-1900,Summer,Italy,IT,ITA,Olympic Games,1
677,Paris 1900,LUX,1900,4,18.0,CountryOverall,4.0,18.0,,,,paris-1900,Summer,Luxembourg,LU,LUX,Olympic Games,1
671,Paris 1900,NED,1900,7,13.5,CountryOverall,7.0,13.5,,,,paris-1900,Summer,Netherlands,NL,NED,Olympic Games,1
671,Paris 1900,NED,1900,7,13.5,CountryOverall,7.0,13.5,,,,paris-1900,Summer,Netherlands,NL,NED,Olympic Games,1
671,Paris 1900,NED,1900,7,13.5,CountryOverall,7.0,13.5,,,,paris-1900,Summer,Netherlands,NL,NED,Olympic Games,1
671,Paris 1900,NED,1900,7,13.5,CountryOverall,7.0,13.5,,,,paris-1900,Summer,Netherlands,NL,NED,Olympic Games,1
671,Paris 1900,NED,1900,7,13.5,CountryOverall,7.0,13.5,,,,paris-1900,Summer,Netherlands,NL,NED,Olympic Games,1
672,Paris 1900,NOR,1900,7,13.5,CountryOverall,7.0,13.5,,,,paris-1900,Summer,Norway,NO,NOR,Olympic Games,1
672,Paris 1900,NOR,1900,7,13.5,CountryOverall,7.0,13.5,,,,paris-1900,Summer,Norway,NO,NOR,Olympic Games,1
672,Paris 1900,NOR,1900,7,13.5,CountryOverall,7.0,13.5,,,,paris-1900,Summer,Norway,NO,NOR,Olympic Games,1
672,Paris 1900,NOR,1900,7,13.5,CountryOverall,7.0,13.5,,,,paris-1900,Summer,Norway,NO,NOR,Olympic Games,1
672,Paris 1900,NOR,1900,7,13.5,CountryOverall,7.0,13.5,,,,paris-1900,Summer,Norway,NO,NOR,Olympic Games,1
664,Paris 1900,SUI,1900,29,6.0,CountryOverall,18.5,7.75,,,,paris-1900,Summer,Switzerland,CH,SUI,Olympic Games,1
664,Paris 1900,SUI,1900,29,6.0,CountryOverall,18.5,7.75,,,,paris-1900,Summer,Switzerland,CH,SUI,Olympic Games,1
664,Paris 1900,SUI,1900,29,6.0,CountryOverall,18.5,7.75,,,,paris-1900,Summer,Switzerland,CH,SUI,Olympic Games,1
664,Paris 1900,SUI,1900,29,6.0,CountryOverall,18.5,7.75,,,,paris-1900,Summer,Switzerland,CH,SUI,Olympic Games,1
664,Paris 1900,SUI,1900,29,6.0,CountryOverall,18.5,7.75,,,,paris-1900,Summer,Switzerland,CH,SUI,Olympic Games,1
664,Paris 1900,SUI,1900,29,6.0,CountryOverall,18.5,7.75,,,,paris-1900,Summer,Switzerland,CH,SUI,Olympic Games,1
664,Paris 1900,SUI,1900,29,6.0,CountryOverall,18.5,7.75,,,,paris-1900,Summer,Switzerland,CH,SUI,Olympic Games,1
664,Paris 1900,SUI,1900,29,6.0,CountryOverall,18.5,7.75,,,,paris-1900,Summer,Switzerland,CH,SUI,Olympic Games,1
664,Paris 1900,SUI,1900,29,6.0,CountryOverall,18.5,7.75,,,,paris-1900,Summer,Switzerland,CH,SUI,Olympic Games,1
679,Paris 1900,SWE,1900,1,21.0,CountryOverall,1.0,21.0,,,,paris-1900,Summer,Sweden,SE,SWE,Olympic Games,1
660,Paris 1900,USA,1900,119,2.0,CountryOverall,89.5,2.0,,,,paris-1900,Summer,United States of America,US,USA,Olympic Games,1
660,Paris 1900,USA,1900,119,2.0,CountryOverall,89.5,2.0,,,,paris-1900,Summer,United States of America,US,USA,Olympic Games,1
660,Paris 1900,USA,1900,119,2.0,CountryOverall,89.5,2.0,,,,paris-1900,Summer,United States of America,US,USA,Olympic Games,1
660,Paris 1900,USA,1900,119,2.0,CountryOverall,89.5,2.0,,,,paris-1900,Summer,United States of America,US,USA,Olympic Games,1
660,Paris 1900,USA,1900,119,2.0,CountryOverall,89.5,2.0,,,,paris-1900,Summer,United States of America,US,USA,Olympic Games,1
660,Paris 1900,USA,1900,119,2.0,CountryOverall,89.5,2.0,,,,paris-1900,Summer,United States of America,US,USA,Olympic Games,1
660,Paris 1900,USA,1900,119,2.0,CountryOverall,89.5,2.0,,,,paris-1900,Summer,United States of America,US,USA,Olympic Games,1
660,Paris 1900,USA,1900,119,2.0,CountryOverall,89.5,2.0,,,,paris-1900,Summer,United States of America,US,USA,Olympic Games,1
660,Paris 1900,USA,1900,119,2.0,CountryOverall,89.5,2.0,,,,paris-1900,Summer,United States of America,US,USA,Olympic Games,1
660,Paris 1900,USA,1900,119,2.0,CountryOverall,89.5,2.0,,,,paris-1900,Summer,United States of America,US,USA,Olympic Games,1
660,Paris 1900,USA,1900,119,2.0,CountryOverall,89.5,2.0,,,,paris-1900,Summer,United States of America,US,USA,Olympic Games,1
660,Paris 1900,USA,1900,119,2.0,CountryOverall,89.5,2.0,,,,paris-1900,Summer,United States of America,US,USA,Olympic Games,1
660,Paris 1900,USA,1900,119,2.0,CountryOverall,89.5,2.0,,,,paris-1900,Summer,United States of America,US,USA,Olympic Games,1
660,Paris 1900,USA,1900,119,2.0,CountryOverall,89.5,2.0,,,,paris-1900,Summer,United States of America,US,USA,Olympic Games,1
660,Paris 1900,USA,1900,119,2.0,CountryOverall,89.5,2.0,,,,paris-1900,Summer,United States of America,US,USA,Olympic Games,1
660,Paris 1900,USA,1900,119,2.0,CountryOverall,89.5,2.0,,,,paris-1900,Summer,United States of America,US,USA,Olympic Games,1
660,Paris 1900,USA,1900,119,2.0,CountryOverall,89.5,2.0,,,,paris-1900,Summer,United States of America,US,USA,Olympic Games,1
660,Paris 1900,USA,1900,119,2.0,CountryOverall,89.5,2.0,,,,paris-1900,Summer,United States of America,US,USA,Olympic Games,1
660,Paris 1900,USA,1900,119,2.0,CountryOverall,89.5,2.0,,,,paris-1900,Summer,United States of America,US,USA,Olympic Games,1
660,Paris 1900,USA,1900,119,2.0,CountryOverall,89.5,2.0,,,,paris-1900,Summer,United States of America,US,USA,Olympic Games,1
660,Paris 1900,USA,1900,119,2.0,CountryOverall,89.5,2.0,,,,paris-1900,Summer,United States of America,US,USA,Olympic Games,1
660,Paris 1900,USA,1900,119,2.0,CountryOverall,89.5,2.0,,,,paris-1900,Summer,United States of America,US,USA,Olympic Games,1
660,Paris 1900,USA,1900,119,2.0,CountryOverall,89.5,2.0,,,,paris-1900,Summer,United States of America,US,USA,Olympic Games,1
660,Paris 1900,USA,1900,119,2.0,CountryOverall,89.5,2.0,,,,paris-1900,Summer,United States of America,US,USA,Olympic Games,1
660,Paris 1900,USA,1900,119,2.0,CountryOverall,89.5,2.0,,,,paris-1900,Summer,United States of America,US,USA,Olympic Games,1
660,Paris 1900,USA,1900,119,2.0,CountryOverall,89.5,2.0,,,,paris-1900,Summer,United States of America,US,USA,Olympic Games,1
660,Paris 1900,USA,1900,119,2.0,CountryOverall,89.5,2.0,,,,paris-1900,Summer,United States of America,US,USA,Olympic Games,1
660,Paris 1900,USA,1900,119,2.0,CountryOverall,89.5,2.0,,,,paris-1900,Summer,United States of America,US,USA,Olympic Games,1
660,Paris 1900,USA,1900,119,2.0,CountryOverall,89.5,2.0,,,,paris-1900,Summer,United States of America,US,USA,Olympic Games,1
660,Paris 1900,USA,1900,119,2.0,CountryOverall,89.5,2.0,,,,paris-1900,Summer,United States of America,US,USA,Olympic Games,1
660,Paris 1900,USA,1900,119,2.0,CountryOverall,89.5,2.0,,,,paris-1900,Summer,United States of America,US,USA,Olympic Games,1
660,Paris 1900,USA,1900,119,2.0,CountryOverall,89.5,2.0,,,,paris-1900,Summer,United States of America,US,USA,Olympic Games,1
660,Paris 1900,USA,1900,119,2.0,CountryOverall,89.5,2.0,,,,paris-1900,Summer,United States of America,US,USA,Olympic Games,1
660,Paris 1900,USA,1900,119,2.0,CountryOverall,89.5,2.0,,,,paris-1900,Summer,United States of America,US,USA,Olympic Games,1
660,Paris 1900,USA,1900,119,2.0,CountryOverall,89.5,2.0,,,,paris-1900,Summer,United States of America,US,USA,Olympic Games,1
660,Paris 1900,USA,1900,119,2.0,CountryOverall,89.5,2.0,,,,paris-1900,Summer,United States of America,US,USA,Olympic Games,1
660,Paris 1900,USA,1900,119,2.0,CountryOverall,89.5,2.0,,,,paris-1900,Summer,United States of America,US,USA,Olympic Games,1
660,Paris 1900,USA,1900,119,2.0,CountryOverall,89.5,2.0,,,,paris-1900,Summer,United States of America,US,USA,Olympic Games,1
660,Paris 1900,USA,1900,119,2.0,CountryOverall,89.5,2.0,,,,paris-1900,Summer,United States of America,US,USA,Olympic Games,1
660,Paris 1900,USA,1900,119,2.0,CountryOverall,89.5,2.0,,,,paris-1900,Summer,United States of America,US,USA,Olympic Games,1
660,Paris 1900,USA,1900,119,2.0,CountryOverall,89.5,2.0,,,,paris-1900,Summer,United States of America,US,USA,Olympic Games,1
660,Paris 1900,USA,1900,119,2.0,CountryOverall,89.5,2.0,,,,paris-1900,Summer,United States of America,US,USA,Olympic Games,1
660,Paris 1900,USA,1900,119,2.0,CountryOverall,89.5,2.0,,,,paris-1900,Summer,United States of America,US,USA,Olympic Games,1
660,Paris 1900,USA,1900,119,2.0,CountryOverall,89.5,2.0,,,,paris-1900,Summer,United States of America,US,USA,Olympic Games,1
660,Paris 1900,USA,1900,119,2.0,CountryOverall,89.5,2.0,,,,paris-1900,Summer,United States of America,US,USA,Olympic Games,1
660,Paris 1900,USA,1900,119,2.0,CountryOverall,89.5,2.0,,,,paris-1900,Summer,United States of America,US,USA,Olympic Games,1
