,region,date,value,NUTS
1554,East Anglia,2016-07-28,104.6,2
1555,East Anglia,2016-08-28,104.7,2
1556,East Anglia,2016-09-28,104.7,2
1557,East Anglia,2016-10-28,104.9,2
1558,East Anglia,2016-11-28,104.9,2
1559,East Anglia,2016-12-28,105.0,2
1560,East Anglia,2017-01-28,105.1,2
1561,East Anglia,2017-02-28,105.2,2
1562,East Anglia,2017-03-28,105.4,2
1563,East Anglia,2017-04-28,105.7,2
1564,East Anglia,2017-05-28,105.8,2
1565,East Anglia,2017-06-28,106.0,2
1566,East Anglia,2017-07-28,106.0,2
1567,East Anglia,2017-08-28,106.2,2
1568,East Anglia,2017-09-28,106.3,2
1569,East Anglia,2017-10-28,106.3,2
1570,East Anglia,2017-11-28,106.4,2
1571,East Anglia,2017-12-28,106.4,2
1572,East Anglia,2018-01-28,106.5,2
1573,East Anglia,2018-02-28,106.6,2
1574,East Anglia,2018-03-28,106.6,2
1575,East Anglia,2018-04-28,106.7,2
1576,East Anglia,2018-05-28,106.8,2
1577,East Anglia,2018-06-28,106.8,2
1578,East Anglia,2018-07-28,107.0,2
1579,East Anglia,2018-08-28,107.1,2
1580,East Anglia,2018-09-28,107.1,2
1581,East Anglia,2018-10-28,107.1,2
1582,East Anglia,2018-11-28,107.4,2
1583,East Anglia,2018-12-28,107.4,2
1584,East Anglia,2019-01-28,107.5,2
1585,East Anglia,2019-02-28,107.6,2
1586,East Anglia,2019-03-28,107.9,2
1587,East Anglia,2019-04-28,107.9,2
1588,East Anglia,2019-05-28,107.9,2
1589,East Anglia,2019-06-28,108.0,2
1590,East Anglia,2019-07-28,108.0,2
1591,East Anglia,2019-08-28,108.0,2
1592,East Anglia,2019-09-28,108.1,2
1593,East Anglia,2019-10-28,108.1,2
1594,East Anglia,2019-11-28,108.2,2
1595,East Anglia,2019-12-28,108.2,2
1596,East Anglia,2020-01-28,108.2,2
1597,East Anglia,2020-02-28,108.2,2
1598,East Anglia,2020-03-28,108.1,2
1599,East Anglia,2020-04-28,106.4,2
1600,East Anglia,2020-05-28,105.6,2
1601,East Anglia,2020-06-28,105.5,2
1602,East Anglia,2020-07-28,105.3,2
1603,East Anglia,2020-08-28,105.1,2
1604,East Anglia,2020-09-28,105.0,2
1605,East Anglia,2020-10-28,105.1,2
1606,East Anglia,2020-11-28,105.1,2
1607,East Anglia,2020-12-28,105.1,2
1608,East Anglia,2021-01-28,105.1,2
1609,East Anglia,2021-02-28,105.2,2
1610,East Anglia,2021-03-28,105.5,2
1611,East Anglia,2021-04-28,105.8,2
1612,East Anglia,2021-05-28,106.4,2
1613,East Anglia,2021-06-28,107.0,2
1614,East Anglia,2021-07-28,107.3,2
1615,East Anglia,2021-08-28,107.8,2
1616,East Anglia,2021-09-28,108.2,2
1617,East Anglia,2021-10-28,108.4,2
1618,East Anglia,2021-11-28,109.0,2
1619,East Anglia,2021-12-28,109.5,2
1620,Bedfordshire and Hertfordshire,2014-07-28,100.0,2
1621,Bedfordshire and Hertfordshire,2014-08-28,100.3,2
1622,Bedfordshire and Hertfordshire,2014-09-28,100.5,2
1623,Bedfordshire and Hertfordshire,2014-10-28,100.8,2
1624,Bedfordshire and Hertfordshire,2014-11-28,101.1,2
1625,Bedfordshire and Hertfordshire,2014-12-28,101.4,2
1626,Bedfordshire and Hertfordshire,2015-01-28,101.9,2
1627,Bedfordshire and Hertfordshire,2015-02-28,102.1,2
1628,Bedfordshire and Hertfordshire,2015-03-28,102.5,2
1629,Bedfordshire and Hertfordshire,2015-04-28,102.4,2
1630,Bedfordshire and Hertfordshire,2015-05-28,102.7,2
1631,Bedfordshire and Hertfordshire,2015-06-28,103.0,2
1632,Bedfordshire and Hertfordshire,2015-07-28,103.2,2
1633,Bedfordshire and Hertfordshire,2015-08-28,103.4,2
1634,Bedfordshire and Hertfordshire,2015-09-28,103.7,2
1635,Bedfordshire and Hertfordshire,2015-10-28,104.2,2
1636,Bedfordshire and Hertfordshire,2015-11-28,104.4,2
1637,Bedfordshire and Hertfordshire,2015-12-28,104.5,2
1638,Bedfordshire and Hertfordshire,2016-01-28,104.8,2
1639,Bedfordshire and Hertfordshire,2016-02-28,104.9,2
1640,Bedfordshire and Hertfordshire,2016-03-28,105.1,2
1641,Bedfordshire and Hertfordshire,2016-04-28,105.2,2
1642,Bedfordshire and Hertfordshire,2016-05-28,105.5,2
1643,Bedfordshire and Hertfordshire,2016-06-28,105.7,2
1644,Bedfordshire and Hertfordshire,2016-07-28,106.1,2
1645,Bedfordshire and Hertfordshire,2016-08-28,106.2,2
1646,Bedfordshire and Hertfordshire,2016-09-28,106.3,2
1647,Bedfordshire and Hertfordshire,2016-10-28,106.4,2
1648,Bedfordshire and Hertfordshire,2016-11-28,106.4,2
1649,Bedfordshire and Hertfordshire,2016-12-28,106.5,2
1650,Bedfordshire and Hertfordshire,2017-01-28,106.5,2
1651,Bedfordshire and Hertfordshire,2017-02-28,106.7,2
1652,Bedfordshire and Hertfordshire,2017-03-28,106.9,2
1653,Bedfordshire and Hertfordshire,2017-04-28,107.1,2
1654,Bedfordshire and Hertfordshire,2017-05-28,107.2,2
1655,Bedfordshire and Hertfordshire,2017-06-28,107.4,2
1656,Bedfordshire and Hertfordshire,2017-07-28,107.5,2
1657,Bedfordshire and Hertfordshire,2017-08-28,107.5,2
1658,Bedfordshire and Hertfordshire,2017-09-28,107.7,2
1659,Bedfordshire and Hertfordshire,2017-10-28,107.8,2
1660,Bedfordshire and Hertfordshire,2017-11-28,107.9,2
1661,Bedfordshire and Hertfordshire,2017-12-28,107.8,2
1662,Bedfordshire and Hertfordshire,2018-01-28,108.0,2
1663,Bedfordshire and Hertfordshire,2018-02-28,108.1,2
1664,Bedfordshire and Hertfordshire,2018-03-28,108.2,2
1665,Bedfordshire and Hertfordshire,2018-04-28,108.4,2
1666,Bedfordshire and Hertfordshire,2018-05-28,108.4,2
1667,Bedfordshire and Hertfordshire,2018-06-28,108.5,2
1668,Bedfordshire and Hertfordshire,2018-07-28,108.7,2
1669,Bedfordshire and Hertfordshire,2018-08-28,108.8,2
1670,Bedfordshire and Hertfordshire,2018-09-28,108.8,2
1671,Bedfordshire and Hertfordshire,2018-10-28,108.9,2
1672,Bedfordshire and Hertfordshire,2018-11-28,109.2,2
1673,Bedfordshire and Hertfordshire,2018-12-28,109.2,2
1674,Bedfordshire and Hertfordshire,2019-01-28,109.4,2
1675,Bedfordshire and Hertfordshire,2019-02-28,109.6,2
1676,Bedfordshire and Hertfordshire,2019-03-28,110.0,2
1677,Bedfordshire and Hertfordshire,2019-04-28,109.5,2
1678,Bedfordshire and Hertfordshire,2019-05-28,109.6,2
1679,Bedfordshire and Hertfordshire,2019-06-28,109.7,2
1680,Bedfordshire and Hertfordshire,2019-07-28,109.8,2
1681,Bedfordshire and Hertfordshire,2019-08-28,110.0,2
1682,Bedfordshire and Hertfordshire,2019-09-28,110.2,2
1683,Bedfordshire and Hertfordshire,2019-10-28,110.3,2
1684,Bedfordshire and Hertfordshire,2019-11-28,110.5,2
1685,Bedfordshire and Hertfordshire,2019-12-28,110.5,2
1686,Bedfordshire and Hertfordshire,2020-01-28,110.7,2
1687,Bedfordshire and Hertfordshire,2020-02-28,110.7,2
1688,Bedfordshire and Hertfordshire,2020-03-28,110.7,2
1689,Bedfordshire and Hertfordshire,2020-04-28,109.1,2
1690,Bedfordshire and Hertfordshire,2020-05-28,108.4,2
1691,Bedfordshire and Hertfordshire,2020-06-28,108.3,2
1692,Bedfordshire and Hertfordshire,2020-07-28,108.1,2
1693,Bedfordshire and Hertfordshire,2020-08-28,107.9,2
1694,Bedfordshire and Hertfordshire,2020-09-28,107.6,2
1695,Bedfordshire and Hertfordshire,2020-10-28,107.6,2
1696,Bedfordshire and Hertfordshire,2020-11-28,107.5,2
1697,Bedfordshire and Hertfordshire,2020-12-28,107.6,2
1698,Bedfordshire and Hertfordshire,2021-01-28,107.5,2
1699,Bedfordshire and Hertfordshire,2021-02-28,107.6,2
1700,Bedfordshire and Hertfordshire,2021-03-28,107.8,2
1701,Bedfordshire and Hertfordshire,2021-04-28,108.3,2
1702,Bedfordshire and Hertfordshire,2021-05-28,108.9,2
1703,Bedfordshire and Hertfordshire,2021-06-28,109.6,2
1704,Bedfordshire and Hertfordshire,2021-07-28,109.7,2
1705,Bedfordshire and Hertfordshire,2021-08-28,110.2,2
1706,Bedfordshire and Hertfordshire,2021-09-28,110.5,2
1707,Bedfordshire and Hertfordshire,2021-10-28,110.5,2
1708,Bedfordshire and Hertfordshire,2021-11-28,111.2,2
1709,Bedfordshire and Hertfordshire,2021-12-28,111.5,2
1710,Essex,2014-07-28,100.0,2
1711,Essex,2014-08-28,100.3,2
1712,Essex,2014-09-28,100.6,2
1713,Essex,2014-10-28,100.7,2
1714,Essex,2014-11-28,101.0,2
1715,Essex,2014-12-28,101.2,2
1716,Essex,2015-01-28,101.7,2
1717,Essex,2015-02-28,101.9,2
1718,Essex,2015-03-28,102.3,2
1719,Essex,2015-04-28,102.3,2
1720,Essex,2015-05-28,102.6,2
1721,Essex,2015-06-28,102.9,2
1722,Essex,2015-07-28,103.2,2
1723,Essex,2015-08-28,103.3,2
1724,Essex,2015-09-28,103.5,2
1725,Essex,2015-10-28,103.8,2
1726,Essex,2015-11-28,104.0,2
1727,Essex,2015-12-28,104.1,2
1728,Essex,2016-01-28,104.3,2
1729,Essex,2016-02-28,104.6,2
1730,Essex,2016-03-28,104.8,2
1731,Essex,2016-04-28,104.6,2
1732,Essex,2016-05-28,104.7,2
1733,Essex,2016-06-28,104.9,2
1734,Essex,2016-07-28,105.2,2
1735,Essex,2016-08-28,105.1,2
1736,Essex,2016-09-28,105.4,2
1737,Essex,2016-10-28,105.6,2
1738,Essex,2016-11-28,105.7,2
1739,Essex,2016-12-28,105.9,2
1740,Essex,2017-01-28,106.0,2
1741,Essex,2017-02-28,106.2,2
1742,Essex,2017-03-28,106.5,2
1743,Essex,2017-04-28,106.4,2
1744,Essex,2017-05-28,106.5,2
1745,Essex,2017-06-28,106.6,2
1746,Essex,2017-07-28,106.7,2
1747,Essex,2017-08-28,106.8,2
1748,Essex,2017-09-28,107.0,2
1749,Essex,2017-10-28,107.2,2
1750,Essex,2017-11-28,107.4,2
1751,Essex,2017-12-28,107.5,2
1752,Essex,2018-01-28,107.6,2
1753,Essex,2018-02-28,107.6,2
1754,Essex,2018-03-28,107.8,2
1755,Essex,2018-04-28,107.9,2
1756,Essex,2018-05-28,108.0,2
1757,Essex,2018-06-28,108.0,2
1758,Essex,2018-07-28,108.2,2
1759,Essex,2018-08-28,108.3,2
1760,Essex,2018-09-28,108.4,2
1761,Essex,2018-10-28,108.6,2
1762,Essex,2018-11-28,108.8,2
1763,Essex,2018-12-28,108.8,2
1764,Essex,2019-01-28,109.0,2
1765,Essex,2019-02-28,109.2,2
1766,Essex,2019-03-28,109.5,2
1767,Essex,2019-04-28,109.4,2
1768,Essex,2019-05-28,109.5,2
1769,Essex,2019-06-28,109.6,2
1770,Essex,2019-07-28,109.6,2
1771,Essex,2019-08-28,109.7,2
1772,Essex,2019-09-28,109.8,2
1773,Essex,2019-10-28,109.8,2
1774,Essex,2019-11-28,109.9,2
1775,Essex,2019-12-28,110.0,2
1776,Essex,2020-01-28,110.0,2
1777,Essex,2020-02-28,110.1,2
1778,Essex,2020-03-28,110.1,2
1779,Essex,2020-04-28,108.7,2
1780,Essex,2020-05-28,107.9,2
1781,Essex,2020-06-28,107.8,2
1782,Essex,2020-07-28,107.7,2
1783,Essex,2020-08-28,107.5,2
1784,Essex,2020-09-28,107.3,2
1785,Essex,2020-10-28,107.2,2
1786,Essex,2020-11-28,106.9,2
1787,Essex,2020-12-28,107.0,2
1788,Essex,2021-01-28,107.0,2
1789,Essex,2021-02-28,107.1,2
1790,Essex,2021-03-28,107.3,2
1791,Essex,2021-04-28,107.6,2
1792,Essex,2021-05-28,108.2,2
1793,Essex,2021-06-28,108.8,2
1794,Essex,2021-07-28,109.1,2
1795,Essex,2021-08-28,109.8,2
1796,Essex,2021-09-28,110.1,2
1797,Essex,2021-10-28,110.2,2
1798,Essex,2021-11-28,110.6,2
1799,Essex,2021-12-28,111.1,2
1800,Inner London - West,2014-07-28,100.0,2
1801,Inner London - West,2014-08-28,100.5,2
1802,Inner London - West,2014-09-28,100.8,2
1803,Inner London - West,2014-10-28,100.9,2
1804,Inner London - West,2014-11-28,101.4,2
1805,Inner London - West,2014-12-28,101.7,2
1806,Inner London - West,2015-01-28,102.1,2
1807,Inner London - West,2015-02-28,102.3,2
1808,Inner London - West,2015-03-28,102.8,2
1809,Inner London - West,2015-04-28,103.0,2
1810,Inner London - West,2015-05-28,103.3,2
1811,Inner London - West,2015-06-28,103.4,2
1812,Inner London - West,2015-07-28,103.8,2
1813,Inner London - West,2015-08-28,104.0,2
1814,Inner London - West,2015-09-28,104.3,2
1815,Inner London - West,2015-10-28,104.7,2
1816,Inner London - West,2015-11-28,104.9,2
1817,Inner London - West,2015-12-28,104.9,2
1818,Inner London - West,2016-01-28,105.1,2
1819,Inner London - West,2016-02-28,105.2,2
1820,Inner London - West,2016-03-28,105.2,2
1821,Inner London - West,2016-04-28,105.4,2
1822,Inner London - West,2016-05-28,105.5,2
1823,Inner London - West,2016-06-28,105.5,2
1824,Inner London - West,2016-07-28,105.5,2
1825,Inner London - West,2016-08-28,105.4,2
1826,Inner London - West,2016-09-28,105.4,2
1827,Inner London - West,2016-10-28,105.5,2
1828,Inner London - West,2016-11-28,105.6,2
1829,Inner London - West,2016-12-28,105.8,2
1830,Inner London - West,2017-01-28,105.9,2
1831,Inner London - West,2017-02-28,106.0,2
1832,Inner London - West,2017-03-28,106.1,2
1833,Inner London - West,2017-04-28,106.0,2
1834,Inner London - West,2017-05-28,106.0,2
1835,Inner London - West,2017-06-28,106.3,2
1836,Inner London - West,2017-07-28,106.4,2
1837,Inner London - West,2017-08-28,106.6,2
1838,Inner London - West,2017-09-28,106.7,2
1839,Inner London - West,2017-10-28,106.8,2
1840,Inner London - West,2017-11-28,106.9,2
1841,Inner London - West,2017-12-28,106.8,2
1842,Inner London - West,2018-01-28,107.0,2
1843,Inner London - West,2018-02-28,107.1,2
1844,Inner London - West,2018-03-28,107.2,2
1845,Inner London - West,2018-04-28,107.1,2
1846,Inner London - West,2018-05-28,107.2,2
1847,Inner London - West,2018-06-28,107.2,2
1848,Inner London - West,2018-07-28,107.4,2
1849,Inner London - West,2018-08-28,107.5,2
1850,Inner London - West,2018-09-28,107.5,2
1851,Inner London - West,2018-10-28,107.9,2
1852,Inner London - West,2018-11-28,108.2,2
1853,Inner London - West,2018-12-28,108.4,2
1854,Inner London - West,2019-01-28,108.5,2
1855,Inner London - West,2019-02-28,108.8,2
1856,Inner London - West,2019-03-28,109.3,2
1857,Inner London - West,2019-04-28,109.7,2
1858,Inner London - West,2019-05-28,109.5,2
1859,Inner London - West,2019-06-28,109.7,2
1860,Inner London - West,2019-07-28,109.9,2
1861,Inner London - West,2019-08-28,110.1,2
1862,Inner London - West,2019-09-28,110.3,2
1863,Inner London - West,2019-10-28,110.4,2
1864,Inner London - West,2019-11-28,110.4,2
1865,Inner London - West,2019-12-28,110.6,2
1866,Inner London - West,2020-01-28,110.6,2
1867,Inner London - West,2020-02-28,110.5,2
1868,Inner London - West,2020-03-28,110.5,2
1869,Inner London - West,2020-04-28,108.2,2
1870,Inner London - West,2020-05-28,106.9,2
1871,Inner London - West,2020-06-28,106.3,2
1872,Inner London - West,2020-07-28,105.9,2
1873,Inner London - West,2020-08-28,105.5,2
1874,Inner London - West,2020-09-28,105.0,2
1875,Inner London - West,2020-10-28,104.5,2
1876,Inner London - West,2020-11-28,103.8,2
1877,Inner London - West,2020-12-28,103.9,2
1878,Inner London - West,2021-01-28,103.8,2
1879,Inner London - West,2021-02-28,103.8,2
1880,Inner London - West,2021-03-28,104.0,2
1881,Inner London - West,2021-04-28,104.5,2
1882,Inner London - West,2021-05-28,105.3,2
1883,Inner London - West,2021-06-28,106.2,2
1884,Inner London - West,2021-07-28,107.1,2
1885,Inner London - West,2021-08-28,108.1,2
1886,Inner London - West,2021-09-28,109.1,2
1887,Inner London - West,2021-10-28,109.7,2
1888,Inner London - West,2021-11-28,110.7,2
1889,Inner London - West,2021-12-28,111.7,2
1890,Inner London - East,2014-07-28,100.0,2
1891,Inner London - East,2014-08-28,100.5,2
1892,Inner London - East,2014-09-28,101.0,2
1893,Inner London - East,2014-10-28,101.4,2
1894,Inner London - East,2014-11-28,102.0,2
1895,Inner London - East,2014-12-28,102.3,2
1896,Inner London - East,2015-01-28,102.9,2
1897,Inner London - East,2015-02-28,103.2,2
1898,Inner London - East,2015-03-28,103.8,2
1899,Inner London - East,2015-04-28,104.1,2
1900,Inner London - East,2015-05-28,104.5,2
1901,Inner London - East,2015-06-28,105.0,2
1902,Inner London - East,2015-07-28,105.4,2
1903,Inner London - East,2015-08-28,105.6,2
1904,Inner London - East,2015-09-28,106.1,2
1905,Inner London - East,2015-10-28,106.5,2
1906,Inner London - East,2015-11-28,106.7,2
1907,Inner London - East,2015-12-28,106.8,2
1908,Inner London - East,2016-01-28,107.0,2
1909,Inner London - East,2016-02-28,107.3,2
1910,Inner London - East,2016-03-28,107.5,2
1911,Inner London - East,2016-04-28,107.5,2
1912,Inner London - East,2016-05-28,107.7,2
1913,Inner London - East,2016-06-28,107.8,2
1914,Inner London - East,2016-07-28,108.0,2
1915,Inner London - East,2016-08-28,108.1,2
1916,Inner London - East,2016-09-28,108.3,2
1917,Inner London - East,2016-10-28,108.4,2
1918,Inner London - East,2016-11-28,108.7,2
1919,Inner London - East,2016-12-28,108.9,2
1920,Inner London - East,2017-01-28,109.1,2
1921,Inner London - East,2017-02-28,109.4,2
1922,Inner London - East,2017-03-28,109.7,2
1923,Inner London - East,2017-04-28,109.4,2
1924,Inner London - East,2017-05-28,109.7,2
1925,Inner London - East,2017-06-28,109.8,2
1926,Inner London - East,2017-07-28,110.0,2
1927,Inner London - East,2017-08-28,110.2,2
1928,Inner London - East,2017-09-28,110.5,2
1929,Inner London - East,2017-10-28,110.7,2
1930,Inner London - East,2017-11-28,110.9,2
1931,Inner London - East,2017-12-28,111.2,2
1932,Inner London - East,2018-01-28,111.4,2
1933,Inner London - East,2018-02-28,111.4,2
1934,Inner London - East,2018-03-28,111.6,2
1935,Inner London - East,2018-04-28,111.7,2
1936,Inner London - East,2018-05-28,111.9,2
1937,Inner London - East,2018-06-28,112.1,2
1938,Inner London - East,2018-07-28,112.3,2
1939,Inner London - East,2018-08-28,112.6,2
1940,Inner London - East,2018-09-28,112.7,2
1941,Inner London - East,2018-10-28,113.0,2
1942,Inner London - East,2018-11-28,113.4,2
1943,Inner London - East,2018-12-28,113.5,2
1944,Inner London - East,2019-01-28,113.6,2
1945,Inner London - East,2019-02-28,113.8,2
1946,Inner London - East,2019-03-28,114.4,2
1947,Inner London - East,2019-04-28,114.9,2
1948,Inner London - East,2019-05-28,114.9,2
1949,Inner London - East,2019-06-28,115.0,2
1950,Inner London - East,2019-07-28,115.1,2
1951,Inner London - East,2019-08-28,115.2,2
1952,Inner London - East,2019-09-28,115.6,2
1953,Inner London - East,2019-10-28,115.8,2
1954,Inner London - East,2019-11-28,115.9,2
1955,Inner London - East,2019-12-28,116.1,2
1956,Inner London - East,2020-01-28,116.2,2
1957,Inner London - East,2020-02-28,116.3,2
1958,Inner London - East,2020-03-28,116.3,2
1959,Inner London - East,2020-04-28,113.4,2
1960,Inner London - East,2020-05-28,112.6,2
1961,Inner London - East,2020-06-28,112.2,2
1962,Inner London - East,2020-07-28,111.8,2
1963,Inner London - East,2020-08-28,111.1,2
1964,Inner London - East,2020-09-28,110.3,2
1965,Inner London - East,2020-10-28,109.8,2
1966,Inner London - East,2020-11-28,108.8,2
1967,Inner London - East,2020-12-28,109.0,2
1968,Inner London - East,2021-01-28,109.0,2
1969,Inner London - East,2021-02-28,108.8,2
1970,Inner London - East,2021-03-28,109.1,2
1971,Inner London - East,2021-04-28,109.7,2
1972,Inner London - East,2021-05-28,110.7,2
1973,Inner London - East,2021-06-28,111.6,2
1974,Inner London - East,2021-07-28,112.5,2
1975,Inner London - East,2021-08-28,113.6,2
1976,Inner London - East,2021-09-28,114.9,2
1977,Inner London - East,2021-10-28,115.5,2
1978,Inner London - East,2021-11-28,116.4,2
1979,Inner London - East,2021-12-28,117.5,2
1980,Outer London - East and North East,2014-07-28,100.0,2
1981,Outer London - East and North East,2014-08-28,100.5,2
1982,Outer London - East and North East,2014-09-28,100.8,2
1983,Outer London - East and North East,2014-10-28,101.1,2
1984,Outer London - East and North East,2014-11-28,101.5,2
1985,Outer London - East and North East,2014-12-28,101.8,2
1986,Outer London - East and North East,2015-01-28,102.4,2
1987,Outer London - East and North East,2015-02-28,102.7,2
1988,Outer London - East and North East,2015-03-28,103.2,2
1989,Outer London - East and North East,2015-04-28,103.5,2
1990,Outer London - East and North East,2015-05-28,103.9,2
1991,Outer London - East and North East,2015-06-28,104.3,2
1992,Outer London - East and North East,2015-07-28,104.7,2
1993,Outer London - East and North East,2015-08-28,105.0,2
1994,Outer London - East and North East,2015-09-28,105.3,2
1995,Outer London - East and North East,2015-10-28,105.7,2
1996,Outer London - East and North East,2015-11-28,105.8,2
1997,Outer London - East and North East,2015-12-28,105.9,2
1998,Outer London - East and North East,2016-01-28,106.1,2
1999,Outer London - East and North East,2016-02-28,106.4,2
2000,Outer London - East and North East,2016-03-28,106.5,2
2001,Outer London - East and North East,2016-04-28,106.6,2
2002,Outer London - East and North East,2016-05-28,106.8,2
