Site	si	year	Province	ProYear	Cultivar	cu	Release_Year	Replicate	Yield	ly	plant_date	Flower_Date	Harvest_date	prec	fr	BinExp0_4	BinExp5_9	BinExp10_14	BinExp15_19	BinExp20_24	BinExp25_29	BinExp30_inf
"CLARENS"	5.0	2000.0	"Free State"	3.0	"PAN3235"	26.0	1995	3	3.88	1.3558352	2000-06-21	2000-11-15	2000-12-15	286.1	11.324091	19.301107	28.276594	43.127785	39.066643	28.155842	7.7479377	0.0
"CLARENS"	5.0	2000.0	"Free State"	3.0	"PAN3235"	26.0	1995	4	3.81	1.3376292	2000-06-21	2000-11-15	2000-12-15	286.1	11.324091	19.301107	28.276594	43.127785	39.066643	28.155842	7.7479377	0.0
"CLARENS"	5.0	2000.0	"Free State"	3.0	"PAN3349"	27.0	1996	1	4.8500000000000005	1.5789787	2000-06-01	2000-10-26	2000-11-25	181.2	13.206625	24.56955	31.367012	41.235718	38.512012	22.417028	5.6920543	0.0
"CLARENS"	5.0	2000.0	"Free State"	3.0	"PAN3349"	27.0	1996	2	3.5700000000000003	1.2725656	2000-06-01	2000-10-26	2000-11-25	181.2	13.206625	24.56955	31.367012	41.235718	38.512012	22.417028	5.6920543	0.0
"CLARENS"	5.0	2000.0	"Free State"	3.0	"PAN3349"	27.0	1996	3	5.07	1.6233408	2000-06-01	2000-10-26	2000-11-25	181.2	13.206625	24.56955	31.367012	41.235718	38.512012	22.417028	5.6920543	0.0
"CLARENS"	5.0	2000.0	"Free State"	3.0	"PAN3349"	27.0	1996	4	4.67	1.541159	2000-06-01	2000-10-26	2000-11-25	181.2	13.206625	24.56955	31.367012	41.235718	38.512012	22.417028	5.6920543	0.0
"CLARENS"	5.0	2000.0	"Free State"	3.0	"PAN3349"	27.0	1996	1	4.29	1.4562868	2000-06-21	2000-11-12	2000-12-12	273.9	11.324091	19.301107	28.004585	42.26391	38.372967	27.15675	7.5765944	0.0
"CLARENS"	5.0	2000.0	"Free State"	3.0	"PAN3349"	27.0	1996	2	3.29	1.1908876	2000-06-21	2000-11-12	2000-12-12	273.9	11.324091	19.301107	28.004585	42.26391	38.372967	27.15675	7.5765944	0.0
"CLARENS"	5.0	2000.0	"Free State"	3.0	"PAN3349"	27.0	1996	3	4.72	1.5518088	2000-06-21	2000-11-12	2000-12-12	273.9	11.324091	19.301107	28.004585	42.26391	38.372967	27.15675	7.5765944	0.0
"CLARENS"	5.0	2000.0	"Free State"	3.0	"PAN3349"	27.0	1996	4	4.03	1.3937664	2000-06-21	2000-11-12	2000-12-12	273.9	11.324091	19.301107	28.004585	42.26391	38.372967	27.15675	7.5765944	0.0
"CLARENS"	5.0	2000.0	"Free State"	3.0	"PAN3377"	31.0	1998	1	2.79	1.0260416	2000-06-01	2000-10-20	2000-11-19	150.7	13.206625	24.56955	30.212069	39.346752	36.433075	21.726303	5.5056252	0.0
"CLARENS"	5.0	2000.0	"Free State"	3.0	"PAN3377"	31.0	1998	2	4.25	1.446919	2000-06-01	2000-10-20	2000-11-19	150.7	13.206625	24.56955	30.212069	39.346752	36.433075	21.726303	5.5056252	0.0
"CLARENS"	5.0	2000.0	"Free State"	3.0	"PAN3377"	31.0	1998	3	3.66	1.2974632	2000-06-01	2000-10-20	2000-11-19	150.7	13.206625	24.56955	30.212069	39.346752	36.433075	21.726303	5.5056252	0.0
"CLARENS"	5.0	2000.0	"Free State"	3.0	"PAN3377"	31.0	1998	4	3.11	1.1346227	2000-06-01	2000-10-20	2000-11-19	150.7	13.206625	24.56955	30.212069	39.346752	36.433075	21.726303	5.5056252	0.0
"CLARENS"	5.0	2000.0	"Free State"	3.0	"PAN3377"	31.0	1998	1	4.2700000000000005	1.4516138	2000-06-21	2000-11-06	2000-12-06	247.3	11.324091	19.301107	28.004585	40.858387	36.21444	25.242893	7.0544963	0.0
"CLARENS"	5.0	2000.0	"Free State"	3.0	"PAN3377"	31.0	1998	2	3.9	1.3609766	2000-06-21	2000-11-06	2000-12-06	247.3	11.324091	19.301107	28.004585	40.858387	36.21444	25.242893	7.0544963	0.0
"CLARENS"	5.0	2000.0	"Free State"	3.0	"PAN3377"	31.0	1998	3	3.42	1.2296406	2000-06-21	2000-11-06	2000-12-06	247.3	11.324091	19.301107	28.004585	40.858387	36.21444	25.242893	7.0544963	0.0
"CLARENS"	5.0	2000.0	"Free State"	3.0	"PAN3377"	31.0	1998	4	3.33	1.2029723	2000-06-21	2000-11-06	2000-12-06	247.3	11.324091	19.301107	28.004585	40.858387	36.21444	25.242893	7.0544963	0.0
"CLARENS"	5.0	2000.0	"Free State"	3.0	"SST124"	48.0	1987	1	2.46	0.9001613	2000-06-01	2000-10-21	2000-11-20	179.1	13.206625	24.56955	30.57279	39.62531	36.793793	21.726303	5.5056252	0.0
"CLARENS"	5.0	2000.0	"Free State"	3.0	"SST124"	48.0	1987	2	2.42	0.88376755	2000-06-01	2000-10-21	2000-11-20	179.1	13.206625	24.56955	30.57279	39.62531	36.793793	21.726303	5.5056252	0.0
"CLARENS"	5.0	2000.0	"Free State"	3.0	"SST124"	48.0	1987	3	1.9000000000000001	0.64185387	2000-06-01	2000-10-21	2000-11-20	179.1	13.206625	24.56955	30.57279	39.62531	36.793793	21.726303	5.5056252	0.0
"CLARENS"	5.0	2000.0	"Free State"	3.0	"SST124"	48.0	1987	4	3.27	1.18479	2000-06-01	2000-10-21	2000-11-20	179.1	13.206625	24.56955	30.57279	39.62531	36.793793	21.726303	5.5056252	0.0
"CLARENS"	5.0	2000.0	"Free State"	3.0	"SST124"	48.0	1987	1	2.6	0.95551145	2000-06-21	2000-11-07	2000-12-07	247.3	11.324091	19.301107	28.004585	41.13832	36.44519	25.481125	7.3055787	0.0
"CLARENS"	5.0	2000.0	"Free State"	3.0	"SST124"	48.0	1987	2	1.71	0.53649336	2000-06-21	2000-11-07	2000-12-07	247.3	11.324091	19.301107	28.004585	41.13832	36.44519	25.481125	7.3055787	0.0
"CLARENS"	5.0	2000.0	"Free State"	3.0	"SST124"	48.0	1987	3	1.97	0.67803353	2000-06-21	2000-11-07	2000-12-07	247.3	11.324091	19.301107	28.004585	41.13832	36.44519	25.481125	7.3055787	0.0
"CLARENS"	5.0	2000.0	"Free State"	3.0	"SST124"	48.0	1987	4	2.12	0.7514161	2000-06-21	2000-11-07	2000-12-07	247.3	11.324091	19.301107	28.004585	41.13832	36.44519	25.481125	7.3055787	0.0
"CLARENS"	5.0	2000.0	"Free State"	3.0	"SST333"	52.0	1993	1	2.68	0.9858168	2000-06-21	2000-10-31	2000-11-30	230.9	11.324091	19.301107	27.866608	38.95254	34.8845	23.769455	5.901694	0.0
"CLARENS"	5.0	2000.0	"Free State"	3.0	"SST333"	52.0	1993	2	2.62	0.96317434	2000-06-21	2000-10-31	2000-11-30	230.9	11.324091	19.301107	27.866608	38.95254	34.8845	23.769455	5.901694	0.0
"CLARENS"	5.0	2000.0	"Free State"	3.0	"SST333"	52.0	1993	3	2.67	0.9820785	2000-06-21	2000-10-31	2000-11-30	230.9	11.324091	19.301107	27.866608	38.95254	34.8845	23.769455	5.901694	0.0
"CLARENS"	5.0	2000.0	"Free State"	3.0	"SST333"	52.0	1993	4	2.72	1.0006319	2000-06-21	2000-10-31	2000-11-30	230.9	11.324091	19.301107	27.866608	38.95254	34.8845	23.769455	5.901694	0.0
"CLARENS"	5.0	2000.0	"Free State"	3.0	"SST363"	56.0	1996	1	1.8800000000000001	0.6312718	2000-06-01	2000-10-17	2000-11-16	128.6	13.206625	24.56955	30.134098	38.23355	35.602093	20.748453	5.5056252	0.0
"CLARENS"	5.0	2000.0	"Free State"	3.0	"SST363"	56.0	1996	2	2.05	0.7178398	2000-06-01	2000-10-17	2000-11-16	128.6	13.206625	24.56955	30.134098	38.23355	35.602093	20.748453	5.5056252	0.0
"CLARENS"	5.0	2000.0	"Free State"	3.0	"SST363"	56.0	1996	3	1.8	0.5877867	2000-06-01	2000-10-17	2000-11-16	128.6	13.206625	24.56955	30.134098	38.23355	35.602093	20.748453	5.5056252	0.0
"CLARENS"	5.0	2000.0	"Free State"	3.0	"SST363"	56.0	1996	4	2.49	0.9122827	2000-06-01	2000-10-17	2000-11-16	128.6	13.206625	24.56955	30.134098	38.23355	35.602093	20.748453	5.5056252	0.0
"CLARENS"	5.0	2000.0	"Free State"	3.0	"SST363"	56.0	1996	1	2.57	0.9439059	2000-06-21	2000-11-03	2000-12-03	241.1	11.324091	19.301107	27.866608	40.046722	35.57753	24.55805	6.325895	0.0
"CLARENS"	5.0	2000.0	"Free State"	3.0	"SST363"	56.0	1996	2	2.12	0.7514161	2000-06-21	2000-11-03	2000-12-03	241.1	11.324091	19.301107	27.866608	40.046722	35.57753	24.55805	6.325895	0.0
"CLARENS"	5.0	2000.0	"Free State"	3.0	"SST363"	56.0	1996	3	2.8000000000000003	1.0296195	2000-06-21	2000-11-03	2000-12-03	241.1	11.324091	19.301107	27.866608	40.046722	35.57753	24.55805	6.325895	0.0
"CLARENS"	5.0	2000.0	"Free State"	3.0	"SST363"	56.0	1996	4	3.15	1.1474024	2000-06-21	2000-11-03	2000-12-03	241.1	11.324091	19.301107	27.866608	40.046722	35.57753	24.55805	6.325895	0.0
"CLARENS"	5.0	2000.0	"Free State"	3.0	"SST367"	57.0	1996	1	2.87	1.054312	2000-06-01	2000-10-15	2000-11-14	128.6	13.206625	24.56955	29.615341	37.735817	35.09403	20.273012	5.5056252	0.0
"CLARENS"	5.0	2000.0	"Free State"	3.0	"SST367"	57.0	1996	2	2.89	1.0612565	2000-06-01	2000-10-15	2000-11-14	128.6	13.206625	24.56955	29.615341	37.735817	35.09403	20.273012	5.5056252	0.0
"CLARENS"	5.0	2000.0	"Free State"	3.0	"SST367"	57.0	1996	3	3.14	1.1442229	2000-06-01	2000-10-15	2000-11-14	128.6	13.206625	24.56955	29.615341	37.735817	35.09403	20.273012	5.5056252	0.0
"CLARENS"	5.0	2000.0	"Free State"	3.0	"SST367"	57.0	1996	4	2.25	0.8109302	2000-06-01	2000-10-15	2000-11-14	128.6	13.206625	24.56955	29.615341	37.735817	35.09403	20.273012	5.5056252	0.0
"CLARENS"	5.0	2000.0	"Free State"	3.0	"SST367"	57.0	1996	1	2.88	1.0577903	2000-06-21	2000-11-01	2000-12-01	236.0	11.324091	19.301107	27.866608	39.336296	35.180706	24.089499	5.901694	0.0
"CLARENS"	5.0	2000.0	"Free State"	3.0	"SST367"	57.0	1996	2	3.09	1.1281711	2000-06-21	2000-11-01	2000-12-01	236.0	11.324091	19.301107	27.866608	39.336296	35.180706	24.089499	5.901694	0.0
"CLARENS"	5.0	2000.0	"Free State"	3.0	"SST367"	57.0	1996	3	3.0700000000000003	1.1216775	2000-06-21	2000-11-01	2000-12-01	236.0	11.324091	19.301107	27.866608	39.336296	35.180706	24.089499	5.901694	0.0
"CLARENS"	5.0	2000.0	"Free State"	3.0	"SST367"	57.0	1996	4	3.06	1.1184149	2000-06-21	2000-11-01	2000-12-01	236.0	11.324091	19.301107	27.866608	39.336296	35.180706	24.089499	5.901694	0.0
"CLARENS"	5.0	2000.0	"Free State"	3.0	"SST399"	61.0	1999	1	3.5700000000000003	1.2725656	2000-06-01	2000-11-06	2000-12-06	248.6	13.206625	24.56955	31.716501	44.94512	41.264816	25.242893	7.0544963	0.0
"CLARENS"	5.0	2000.0	"Free State"	3.0	"SST399"	61.0	1999	2	2.83	1.0402768	2000-06-01	2000-11-06	2000-12-06	248.6	13.206625	24.56955	31.716501	44.94512	41.264816	25.242893	7.0544963	0.0
"CLARENS"	5.0	2000.0	"Free State"	3.0	"SST399"	61.0	1999	3	3.56	1.2697605	2000-06-01	2000-11-06	2000-12-06	248.6	13.206625	24.56955	31.716501	44.94512	41.264816	25.242893	7.0544963	0.0
"CLARENS"	5.0	2000.0	"Free State"	3.0	"SST399"	61.0	1999	4	2.93	1.0750024	2000-06-01	2000-11-06	2000-12-06	248.6	13.206625	24.56955	31.716501	44.94512	41.264816	25.242893	7.0544963	0.0
"CLARENS"	5.0	2000.0	"Free State"	3.0	"SST966"	68.0	1996	1	2.99	1.0952734	2000-06-01	2000-10-29	2000-11-28	201.7	13.206625	24.56955	31.367012	42.40893	39.315887	23.2303	5.901694	0.0
"CLARENS"	5.0	2000.0	"Free State"	3.0	"SST966"	68.0	1996	2	3.08	1.1249295	2000-06-01	2000-10-29	2000-11-28	201.7	13.206625	24.56955	31.367012	42.40893	39.315887	23.2303	5.901694	0.0
"CLARENS"	5.0	2000.0	"Free State"	3.0	"SST966"	68.0	1996	3	2.64	0.97077894	2000-06-01	2000-10-29	2000-11-28	201.7	13.206625	24.56955	31.367012	42.40893	39.315887	23.2303	5.901694	0.0
"CLARENS"	5.0	2000.0	"Free State"	3.0	"SST966"	68.0	1996	4	3.95	1.3737155	2000-06-01	2000-10-29	2000-11-28	201.7	13.206625	24.56955	31.367012	42.40893	39.315887	23.2303	5.901694	0.0
"CLARENS"	5.0	2000.0	"Free State"	3.0	"SST966"	68.0	1996	1	4.58	1.521699	2000-06-21	2000-11-15	2000-12-15	286.1	11.324091	19.301107	28.276594	43.127785	39.066643	28.155842	7.7479377	0.0
"CLARENS"	5.0	2000.0	"Free State"	3.0	"SST966"	68.0	1996	2	4.2700000000000005	1.4516138	2000-06-21	2000-11-15	2000-12-15	286.1	11.324091	19.301107	28.276594	43.127785	39.066643	28.155842	7.7479377	0.0
"CLARENS"	5.0	2000.0	"Free State"	3.0	"SST966"	68.0	1996	3	4.93	1.595339	2000-06-21	2000-11-15	2000-12-15	286.1	11.324091	19.301107	28.276594	43.127785	39.066643	28.155842	7.7479377	0.0
"CLARENS"	5.0	2000.0	"Free State"	3.0	"SST966"	68.0	1996	4	4.53	1.5107219	2000-06-21	2000-11-15	2000-12-15	286.1	11.324091	19.301107	28.276594	43.127785	39.066643	28.155842	7.7479377	0.0
"CLARENS"	5.0	2001.0	"Free State"	4.0	"BETTADN"	2.0	1993	1	3.71	1.3110318	2001-06-01	2001-10-30	2001-11-29	324.85	16.238182	23.396986	29.174551	42.57653	38.36298	25.755796	5.494972	0.0
"CLARENS"	5.0	2001.0	"Free State"	4.0	"BETTADN"	2.0	1993	2	4.32	1.4632554	2001-06-01	2001-10-30	2001-11-29	324.85	16.238182	23.396986	29.174551	42.57653	38.36298	25.755796	5.494972	0.0
"CLARENS"	5.0	2001.0	"Free State"	4.0	"BETTADN"	2.0	1993	3	3.86	1.3506672	2001-06-01	2001-10-30	2001-11-29	324.85	16.238182	23.396986	29.174551	42.57653	38.36298	25.755796	5.494972	0.0
"CLARENS"	5.0	2001.0	"Free State"	4.0	"BETTADN"	2.0	1993	4	4.32	1.4632554	2001-06-01	2001-10-30	2001-11-29	324.85	16.238182	23.396986	29.174551	42.57653	38.36298	25.755796	5.494972	0.0
"CLARENS"	5.0	2001.0	"Free State"	4.0	"BETTADN"	2.0	1993	1	4.22	1.4398351	2001-06-21	2001-11-16	2001-12-16	400.05	14.055311	18.944473	25.593483	43.244488	38.42976	31.223658	6.508832	0.0
"CLARENS"	5.0	2001.0	"Free State"	4.0	"BETTADN"	2.0	1993	2	4.2700000000000005	1.4516138	2001-06-21	2001-11-16	2001-12-16	400.05	14.055311	18.944473	25.593483	43.244488	38.42976	31.223658	6.508832	0.0
"CLARENS"	5.0	2001.0	"Free State"	4.0	"BETTADN"	2.0	1993	3	3.91	1.3635374	2001-06-21	2001-11-16	2001-12-16	400.05	14.055311	18.944473	25.593483	43.244488	38.42976	31.223658	6.508832	0.0
"CLARENS"	5.0	2001.0	"Free State"	4.0	"BETTADN"	2.0	1993	4	4.37	1.474763	2001-06-21	2001-11-16	2001-12-16	400.05	14.055311	18.944473	25.593483	43.244488	38.42976	31.223658	6.508832	0.0
"CLARENS"	5.0	2001.0	"Free State"	4.0	"CALEDON"	4.0	1996	1	3.89	1.3584092	2001-06-01	2001-10-28	2001-11-27	320.55	16.238182	23.396986	29.174551	41.765034	37.760105	25.170164	5.494972	0.0
"CLARENS"	5.0	2001.0	"Free State"	4.0	"CALEDON"	4.0	1996	2	3.94	1.3711808	2001-06-01	2001-10-28	2001-11-27	320.55	16.238182	23.396986	29.174551	41.765034	37.760105	25.170164	5.494972	0.0
"CLARENS"	5.0	2001.0	"Free State"	4.0	"CALEDON"	4.0	1996	3	3.79	1.332366	2001-06-01	2001-10-28	2001-11-27	320.55	16.238182	23.396986	29.174551	41.765034	37.760105	25.170164	5.494972	0.0
"CLARENS"	5.0	2001.0	"Free State"	4.0	"CALEDON"	4.0	1996	4	3.79	1.332366	2001-06-01	2001-10-28	2001-11-27	320.55	16.238182	23.396986	29.174551	41.765034	37.760105	25.170164	5.494972	0.0
"CLARENS"	5.0	2001.0	"Free State"	4.0	"CALEDON"	4.0	1996	1	3.4	1.2237754	2001-06-21	2001-11-14	2001-12-14	395.25	14.055311	18.944473	25.593483	42.634262	37.929962	30.586199	6.2563095	0.0
"CLARENS"	5.0	2001.0	"Free State"	4.0	"CALEDON"	4.0	1996	2	3.5700000000000003	1.2725656	2001-06-21	2001-11-14	2001-12-14	395.25	14.055311	18.944473	25.593483	42.634262	37.929962	30.586199	6.2563095	0.0
"CLARENS"	5.0	2001.0	"Free State"	4.0	"CALEDON"	4.0	1996	3	3.7	1.3083328	2001-06-21	2001-11-14	2001-12-14	395.25	14.055311	18.944473	25.593483	42.634262	37.929962	30.586199	6.2563095	0.0
"CLARENS"	5.0	2001.0	"Free State"	4.0	"CALEDON"	4.0	1996	4	3.31	1.1969482	2001-06-21	2001-11-14	2001-12-14	395.25	14.055311	18.944473	25.593483	42.634262	37.929962	30.586199	6.2563095	0.0
"CLARENS"	5.0	2001.0	"Free State"	4.0	"ELANDS"	5.0	1999	1	5.09	1.6272779	2001-06-01	2001-10-30	2001-11-29	324.85	16.238182	23.396986	29.174551	42.57653	38.36298	25.755796	5.494972	0.0
"CLARENS"	5.0	2001.0	"Free State"	4.0	"ELANDS"	5.0	1999	2	4.93	1.595339	2001-06-01	2001-10-30	2001-11-29	324.85	16.238182	23.396986	29.174551	42.57653	38.36298	25.755796	5.494972	0.0
"CLARENS"	5.0	2001.0	"Free State"	4.0	"ELANDS"	5.0	1999	3	4.07	1.403643	2001-06-01	2001-10-30	2001-11-29	324.85	16.238182	23.396986	29.174551	42.57653	38.36298	25.755796	5.494972	0.0
"CLARENS"	5.0	2001.0	"Free State"	4.0	"ELANDS"	5.0	1999	4	4.37	1.474763	2001-06-01	2001-10-30	2001-11-29	324.85	16.238182	23.396986	29.174551	42.57653	38.36298	25.755796	5.494972	0.0
"CLARENS"	5.0	2001.0	"Free State"	4.0	"ELANDS"	5.0	1999	1	4.87	1.5830939	2001-06-21	2001-11-16	2001-12-16	400.05	14.055311	18.944473	25.593483	43.244488	38.42976	31.223658	6.508832	0.0
"CLARENS"	5.0	2001.0	"Free State"	4.0	"ELANDS"	5.0	1999	2	5.33	1.6733513	2001-06-21	2001-11-16	2001-12-16	400.05	14.055311	18.944473	25.593483	43.244488	38.42976	31.223658	6.508832	0.0
"CLARENS"	5.0	2001.0	"Free State"	4.0	"ELANDS"	5.0	1999	3	4.78	1.5644405	2001-06-21	2001-11-16	2001-12-16	400.05	14.055311	18.944473	25.593483	43.244488	38.42976	31.223658	6.508832	0.0
"CLARENS"	5.0	2001.0	"Free State"	4.0	"ELANDS"	5.0	1999	4	5.0600000000000005	1.6213665	2001-06-21	2001-11-16	2001-12-16	400.05	14.055311	18.944473	25.593483	43.244488	38.42976	31.223658	6.508832	0.0
"CLARENS"	5.0	2001.0	"Free State"	4.0	"GARIEP"	6.0	1994	1	3.68	1.3029127	2001-06-01	2001-10-26	2001-11-25	316.05	16.238182	23.396986	29.174551	41.397377	37.097744	24.423523	5.2716312	0.0
"CLARENS"	5.0	2001.0	"Free State"	4.0	"GARIEP"	6.0	1994	2	3.65	1.2947272	2001-06-01	2001-10-26	2001-11-25	316.05	16.238182	23.396986	29.174551	41.397377	37.097744	24.423523	5.2716312	0.0
"CLARENS"	5.0	2001.0	"Free State"	4.0	"GARIEP"	6.0	1994	3	3.85	1.3480731	2001-06-01	2001-10-26	2001-11-25	316.05	16.238182	23.396986	29.174551	41.397377	37.097744	24.423523	5.2716312	0.0
"CLARENS"	5.0	2001.0	"Free State"	4.0	"GARIEP"	6.0	1994	4	3.7	1.3083328	2001-06-01	2001-10-26	2001-11-25	316.05	16.238182	23.396986	29.174551	41.397377	37.097744	24.423523	5.2716312	0.0
"CLARENS"	5.0	2001.0	"Free State"	4.0	"GARIEP"	6.0	1994	1	2.92	1.0715836	2001-06-21	2001-11-12	2001-12-12	395.25	14.055311	18.944473	25.593483	42.027847	37.336166	29.786413	6.2563095	0.0
"CLARENS"	5.0	2001.0	"Free State"	4.0	"GARIEP"	6.0	1994	2	3.33	1.2029723	2001-06-21	2001-11-12	2001-12-12	395.25	14.055311	18.944473	25.593483	42.027847	37.336166	29.786413	6.2563095	0.0
"CLARENS"	5.0	2001.0	"Free State"	4.0	"GARIEP"	6.0	1994	3	3.42	1.2296406	2001-06-21	2001-11-12	2001-12-12	395.25	14.055311	18.944473	25.593483	42.027847	37.336166	29.786413	6.2563095	0.0
"CLARENS"	5.0	2001.0	"Free State"	4.0	"GARIEP"	6.0	1994	4	4.18	1.4303112	2001-06-21	2001-11-12	2001-12-12	395.25	14.055311	18.944473	25.593483	42.027847	37.336166	29.786413	6.2563095	0.0
"CLARENS"	5.0	2001.0	"Free State"	4.0	"LIMPOPO"	12.0	1994	1	3.69	1.3056265	2001-06-01	2001-10-23	2001-11-22	313.25	16.238182	23.396986	29.07082	40.49159	36.41508	23.443005	4.9443364	0.0
"CLARENS"	5.0	2001.0	"Free State"	4.0	"LIMPOPO"	12.0	1994	2	3.7	1.3083328	2001-06-01	2001-10-23	2001-11-22	313.25	16.238182	23.396986	29.07082	40.49159	36.41508	23.443005	4.9443364	0.0
"CLARENS"	5.0	2001.0	"Free State"	4.0	"LIMPOPO"	12.0	1994	3	3.88	1.3558352	2001-06-01	2001-10-23	2001-11-22	313.25	16.238182	23.396986	29.07082	40.49159	36.41508	23.443005	4.9443364	0.0
"CLARENS"	5.0	2001.0	"Free State"	4.0	"LIMPOPO"	12.0	1994	4	3.59	1.2781522	2001-06-01	2001-10-23	2001-11-22	313.25	16.238182	23.396986	29.07082	40.49159	36.41508	23.443005	4.9443364	0.0
"CLARENS"	5.0	2001.0	"Free State"	4.0	"LIMPOPO"	12.0	1994	1	4.2	1.4350846	2001-06-21	2001-11-09	2001-12-09	371.05	14.055311	18.944473	25.593483	41.305	36.29252	28.552902	6.2563095	0.0
"CLARENS"	5.0	2001.0	"Free State"	4.0	"LIMPOPO"	12.0	1994	2	3.79	1.332366	2001-06-21	2001-11-09	2001-12-09	371.05	14.055311	18.944473	25.593483	41.305	36.29252	28.552902	6.2563095	0.0
"CLARENS"	5.0	2001.0	"Free State"	4.0	"LIMPOPO"	12.0	1994	3	4.38	1.4770488	2001-06-21	2001-11-09	2001-12-09	371.05	14.055311	18.944473	25.593483	41.305	36.29252	28.552902	6.2563095	0.0
"CLARENS"	5.0	2001.0	"Free State"	4.0	"LIMPOPO"	12.0	1994	4	4.5	1.5040774	2001-06-21	2001-11-09	2001-12-09	371.05	14.055311	18.944473	25.593483	41.305	36.29252	28.552902	6.2563095	0.0
"CLARENS"	5.0	2001.0	"Free State"	4.0	"PAN3191"	22.0	2002	1	4.3500000000000005	1.4701759	2001-06-01	2001-11-03	2001-12-03	328.44998	16.238182	23.396986	29.174551	43.434868	39.641857	27.128523	5.985037	0.0
"CLARENS"	5.0	2001.0	"Free State"	4.0	"PAN3191"	22.0	2002	2	4.9	1.5892352	2001-06-01	2001-11-03	2001-12-03	328.44998	16.238182	23.396986	29.174551	43.434868	39.641857	27.128523	5.985037	0.0
"CLARENS"	5.0	2001.0	"Free State"	4.0	"PAN3191"	22.0	2002	3	4.15	1.4231083	2001-06-01	2001-11-03	2001-12-03	328.44998	16.238182	23.396986	29.174551	43.434868	39.641857	27.128523	5.985037	0.0
"CLARENS"	5.0	2001.0	"Free State"	4.0	"PAN3191"	22.0	2002	4	3.64	1.2919837	2001-06-01	2001-11-03	2001-12-03	328.44998	16.238182	23.396986	29.174551	43.434868	39.641857	27.128523	5.985037	0.0
"CLARENS"	5.0	2001.0	"Free State"	4.0	"PAN3191"	22.0	2002	1	5.32	1.6714733	2001-06-21	2001-11-20	2001-12-20	405.65	14.055311	18.944473	25.689007	44.128098	39.41872	32.121166	7.6432266	0.0
"CLARENS"	5.0	2001.0	"Free State"	4.0	"PAN3191"	22.0	2002	2	4.2700000000000005	1.4516138	2001-06-21	2001-11-20	2001-12-20	405.65	14.055311	18.944473	25.689007	44.128098	39.41872	32.121166	7.6432266	0.0
"CLARENS"	5.0	2001.0	"Free State"	4.0	"PAN3191"	22.0	2002	3	3.64	1.2919837	2001-06-21	2001-11-20	2001-12-20	405.65	14.055311	18.944473	25.689007	44.128098	39.41872	32.121166	7.6432266	0.0
"CLARENS"	5.0	2001.0	"Free State"	4.0	"PAN3191"	22.0	2002	4	4.63	1.5325569	2001-06-21	2001-11-20	2001-12-20	405.65	14.055311	18.944473	25.689007	44.128098	39.41872	32.121166	7.6432266	0.0
"CLARENS"	5.0	2001.0	"Free State"	4.0	"PAN3235"	26.0	1995	1	4.1	1.410987	2001-06-01	2001-10-29	2001-11-28	324.85	16.238182	23.396986	29.174551	42.143906	38.07856	25.472845	5.494972	0.0
"CLARENS"	5.0	2001.0	"Free State"	4.0	"PAN3235"	26.0	1995	2	3.33	1.2029723	2001-06-01	2001-10-29	2001-11-28	324.85	16.238182	23.396986	29.174551	42.143906	38.07856	25.472845	5.494972	0.0
"CLARENS"	5.0	2001.0	"Free State"	4.0	"PAN3235"	26.0	1995	3	4.1	1.410987	2001-06-01	2001-10-29	2001-11-28	324.85	16.238182	23.396986	29.174551	42.143906	38.07856	25.472845	5.494972	0.0
"CLARENS"	5.0	2001.0	"Free State"	4.0	"PAN3235"	26.0	1995	4	3.46	1.2412686	2001-06-01	2001-10-29	2001-11-28	324.85	16.238182	23.396986	29.174551	42.143906	38.07856	25.472845	5.494972	0.0
"CLARENS"	5.0	2001.0	"Free State"	4.0	"PAN3235"	26.0	1995	1	4.67	1.541159	2001-06-21	2001-11-15	2001-12-15	400.05	14.055311	18.944473	25.593483	42.949318	38.179977	30.925152	6.3522854	0.0
"CLARENS"	5.0	2001.0	"Free State"	4.0	"PAN3235"	26.0	1995	2	3.92	1.3660916	2001-06-21	2001-11-15	2001-12-15	400.05	14.055311	18.944473	25.593483	42.949318	38.179977	30.925152	6.3522854	0.0
"CLARENS"	5.0	2001.0	"Free State"	4.0	"PAN3235"	26.0	1995	3	3.98	1.3812819	2001-06-21	2001-11-15	2001-12-15	400.05	14.055311	18.944473	25.593483	42.949318	38.179977	30.925152	6.3522854	0.0
"CLARENS"	5.0	2001.0	"Free State"	4.0	"PAN3235"	26.0	1995	4	4.11	1.4134231	2001-06-21	2001-11-15	2001-12-15	400.05	14.055311	18.944473	25.593483	42.949318	38.179977	30.925152	6.3522854	0.0
"CLARENS"	5.0	2001.0	"Free State"	4.0	"PAN3349"	27.0	1996	1	4.0	1.3862944	2001-06-01	2001-10-26	2001-11-25	316.05	16.238182	23.396986	29.174551	41.397377	37.097744	24.423523	5.2716312	0.0
"CLARENS"	5.0	2001.0	"Free State"	4.0	"PAN3349"	27.0	1996	2	3.79	1.332366	2001-06-01	2001-10-26	2001-11-25	316.05	16.238182	23.396986	29.174551	41.397377	37.097744	24.423523	5.2716312	0.0
"CLARENS"	5.0	2001.0	"Free State"	4.0	"PAN3349"	27.0	1996	3	3.56	1.2697605	2001-06-01	2001-10-26	2001-11-25	316.05	16.238182	23.396986	29.174551	41.397377	37.097744	24.423523	5.2716312	0.0
