prod,prodname,rst4submarket,NPM,pricepercal,npacks 
6,"Breakfast cereals","Ready To Eat Cereals",11,.11455083,19194
6,"Breakfast cereals","Ready To Eat Cereals",12,.06533399,8173
6,"Breakfast cereals","Ready To Eat Cereals",13,.12074067,39021
6,"Breakfast cereals","Ready To Eat Cereals",14,.14636716,5841
6,"Breakfast cereals","Ready To Eat Cereals",15,.15952352,14138
6,"Breakfast cereals","Ready To Eat Cereals",16,.05785453,1525
6,"Breakfast cereals","Ready To Eat Cereals",17,.12786653,930
6,"Breakfast cereals","Ready To Eat Prrdge Oats",-1,.13704419,16
7,"Pasta, rice and flours","Bagels",-3,.09277967,554
7,"Pasta, rice and flours","Bagels",-2,.14144477,3
7,"Pasta, rice and flours","Bagels",-1,.10659807,2452
7,"Pasta, rice and flours","Bagels",6,.11724351,530
7,"Pasta, rice and flours","Baguettes",10,.13037822,281
7,"Pasta, rice and flours","Bread Flour",-7,.03553738,90
7,"Pasta, rice and flours","Bread Flour",-6,.03622295,4893
7,"Pasta, rice and flours","Bread Flour",-5,.04407163,840
7,"Pasta, rice and flours","Bread Flour",-4,.02513021,9694
7,"Pasta, rice and flours","Bread Flour",-3,.02156863,14
7,"Pasta, rice and flours","Bread Flour",0,.04818114,190
7,"Pasta, rice and flours","Bread Mixes",-7,.55269014,112
7,"Pasta, rice and flours","Bread Mixes",-6,.82098769,27
7,"Pasta, rice and flours","Bread Mixes",-5,.07296651,57
7,"Pasta, rice and flours","Bread Mixes",-4,.06730207,1428
7,"Pasta, rice and flours","Bread Mixes",-3,.07560064,387
7,"Pasta, rice and flours","Bread Mixes",-2,.06794484,1789
7,"Pasta, rice and flours","Bread Mixes",-1,.13481258,1103
7,"Pasta, rice and flours","Bread Mixes",0,.07146848,104
7,"Pasta, rice and flours","Bread Mixes",1,.29708853,8
7,"Pasta, rice and flours","Bread Mixes",2,.09248188,16
7,"Pasta, rice and flours","Bread Mixes",3,.07809984,9
7,"Pasta, rice and flours","Bread Mixes",6,.03470588,212
7,"Pasta, rice and flours","Bread Mixes",7,.10745501,11
7,"Pasta, rice and flours","Bread Mixes",8,.08019361,348
7,"Pasta, rice and flours","Bread Mixes",9,.1420748,101
7,"Pasta, rice and flours","Bread Mixes",10,.22309574,10
7,"Pasta, rice and flours","Bread Mixes",11,.23644689,21
7,"Pasta, rice and flours","Bread Mixes",14,.78741779,19
7,"Pasta, rice and flours","Bread Mixes",15,.0936649,107
7,"Pasta, rice and flours","Breadcrumbs",-4,.31309611,346
7,"Pasta, rice and flours","Breadcrumbs",-2,.2337859,833
7,"Pasta, rice and flours","Breadcrumbs",-1,.15486702,625
7,"Pasta, rice and flours","Breadcrumbs",0,.29440061,159
7,"Pasta, rice and flours","Breadcrumbs",1,.20010409,329
7,"Pasta, rice and flours","Breadcrumbs",2,.47680285,353
7,"Pasta, rice and flours","Breadcrumbs",3,.07587944,34
7,"Pasta, rice and flours","Breadcrumbs",6,.12434111,345
7,"Pasta, rice and flours","Breadcrumbs",7,.20123838,90
7,"Pasta, rice and flours","Breadcrumbs",8,.16711802,1062
7,"Pasta, rice and flours","Breadcrumbs",9,.14255518,653
7,"Pasta, rice and flours","Breadcrumbs",10,.28991165,223
7,"Pasta, rice and flours","Breadcrumbs",11,.44508599,18
7,"Pasta, rice and flours","Breadcrumbs",12,.28838155,38
7,"Pasta, rice and flours","Breadcrumbs",15,.22578844,965
7,"Pasta, rice and flours","Bulk Plain Rice",-6,.00113433,1
7,"Pasta, rice and flours","Bulk Plain Rice",-3,.04048897,27
7,"Pasta, rice and flours","Bulk Plain Rice",-2,.03744031,3
7,"Pasta, rice and flours","Bulk Plain Rice",-1,.05776103,1046
7,"Pasta, rice and flours","Bulk Plain Rice",0,.04032618,212
7,"Pasta, rice and flours","Cannelloni",-4,.17552808,128
7,"Pasta, rice and flours","Cannelloni",-3,.14872872,355
7,"Pasta, rice and flours","Cannelloni",1,.1695733,102
7,"Pasta, rice and flours","Conchiglie",-4,.0625,3
7,"Pasta, rice and flours","Conchiglie",-2,.05832716,228
7,"Pasta, rice and flours","Cous Cous",-8,1.4898332,8
7,"Pasta, rice and flours","Cous Cous",-7,.48837207,27
7,"Pasta, rice and flours","Cous Cous",-6,.16177465,285
7,"Pasta, rice and flours","Cous Cous",-5,.09353279,825
7,"Pasta, rice and flours","Cous Cous",-4,.10020373,778
7,"Pasta, rice and flours","Cous Cous",-3,.23462429,1980
7,"Pasta, rice and flours","Cous Cous",-2,.22063567,12316
7,"Pasta, rice and flours","Cous Cous",-1,.38481846,8152
7,"Pasta, rice and flours","Cous Cous",0,.38130125,3266
7,"Pasta, rice and flours","Cous Cous",1,.52037358,297
7,"Pasta, rice and flours","Crumpets/Pikelets",2,.15420225,332
7,"Pasta, rice and flours","Ditali",-5,.04418313,35
7,"Pasta, rice and flours","Dried Savoury Rice",-2,.37775021,410
7,"Pasta, rice and flours","Dried Savoury Rice",-1,.37951005,4516
7,"Pasta, rice and flours","Dried Savoury Rice",0,.31036218,8084
7,"Pasta, rice and flours","Dried Savoury Rice",1,.33696371,5759
7,"Pasta, rice and flours","Dried Savoury Rice",2,.39500269,6826
7,"Pasta, rice and flours","Dried Savoury Rice",3,.33493298,2422
7,"Pasta, rice and flours","Dried Savoury Rice",4,.52761636,31
7,"Pasta, rice and flours","Dried Savoury Rice",6,.38758922,19
7,"Pasta, rice and flours","Dried Savoury Rice",12,.34547834,171
7,"Pasta, rice and flours","Dried Savoury Rice",13,.27232935,11
7,"Pasta, rice and flours","Dry Pulses+Cereal",-8,.49999999,2
7,"Pasta, rice and flours","Dry Pulses+Cereal",-7,.25060827,73
7,"Pasta, rice and flours","Dry Pulses+Cereal",-6,.24393609,133
7,"Pasta, rice and flours","Dry Pulses+Cereal",-5,.24202499,767
7,"Pasta, rice and flours","Dry Pulses+Cereal",-4,.16699319,1206
7,"Pasta, rice and flours","Dry Pulses+Cereal",-3,.24405897,428
7,"Pasta, rice and flours","Dry Pulses+Cereal",-2,.32590054,86
7,"Pasta, rice and flours","Dry Pulses+Cereal",1,.62192391,1
7,"Pasta, rice and flours","Fettuce",-4,.11339031,5
7,"Pasta, rice and flours","Flatbread",4,.14564897,32
7,"Pasta, rice and flours","Flatbread",6,.14139821,368
7,"Pasta, rice and flours","Flatbread",7,.14898905,324
7,"Pasta, rice and flours","Fresh Cut Pasta",-8,.23448277,55
7,"Pasta, rice and flours","Fresh Cut Pasta",-7,.28282414,61
7,"Pasta, rice and flours","Fresh Cut Pasta",-6,.15403348,619
7,"Pasta, rice and flours","Fresh Cut Pasta",-5,.29874407,1216
7,"Pasta, rice and flours","Fresh Cut Pasta",-4,.19502067,2159
7,"Pasta, rice and flours","Fresh Cut Pasta",-3,.24037916,3484
7,"Pasta, rice and flours","Fresh Cut Pasta",-2,.24205565,3177
7,"Pasta, rice and flours","Fresh Cut Pasta",-1,.24650627,507
7,"Pasta, rice and flours","Fresh Cut Pasta",1,.19195769,334
7,"Pasta, rice and flours","Fresh Cut Pasta",2,.26515499,401
7,"Pasta, rice and flours","Fresh Cut Pasta",3,.46110899,9
7,"Pasta, rice and flours","Fresh Cut Pasta",4,.43232323,21
7,"Pasta, rice and flours","Fresh Cut Pasta",6,.27390658,114
7,"Pasta, rice and flours","Fresh Filled Pasta",-5,.29674182,579
7,"Pasta, rice and flours","Fresh Filled Pasta",-4,.94166319,74
7,"Pasta, rice and flours","Fresh Filled Pasta",-3,.41783187,566
7,"Pasta, rice and flours","Fresh Filled Pasta",-2,.37877727,5033
7,"Pasta, rice and flours","Fresh Filled Pasta",-1,.33057937,16836
7,"Pasta, rice and flours","Fresh Filled Pasta",0,.32362864,8831
7,"Pasta, rice and flours","Fresh Filled Pasta",1,.37254115,3022
7,"Pasta, rice and flours","Fresh Filled Pasta",2,.31536433,5647
7,"Pasta, rice and flours","Fresh Filled Pasta",3,.48172633,1095
7,"Pasta, rice and flours","Fresh Filled Pasta",4,.35261608,697
7,"Pasta, rice and flours","Fresh Filled Pasta",5,.4752809,89
7,"Pasta, rice and flours","Fresh Filled Pasta",8,.11569269,92
7,"Pasta, rice and flours","Fresh Filled Pasta",9,.34608976,131
7,"Pasta, rice and flours","Fresh Filled Pasta",10,.35589736,830
7,"Pasta, rice and flours","Fresh Filled Pasta",11,.46953918,1008
7,"Pasta, rice and flours","Fresh Filled Pasta",13,.39741924,73
7,"Pasta, rice and flours","Fresh Filled Pasta",14,.37920088,396
7,"Pasta, rice and flours","Fresh Filled Pasta",15,.39143233,57
7,"Pasta, rice and flours","Fresh Filled Pasta",16,.45727724,108
7,"Pasta, rice and flours","Fresh Noodles",-5,.22766277,539
7,"Pasta, rice and flours","Fresh Noodles",-4,.23698464,321
7,"Pasta, rice and flours","Fresh Noodles",-2,.25573397,5574
7,"Pasta, rice and flours","Fresh Noodles",-1,.21690668,2494
7,"Pasta, rice and flours","Fresh Noodles",0,.23020507,1831
7,"Pasta, rice and flours","Fresh Noodles",1,.22121125,1547
7,"Pasta, rice and flours","Fresh Noodles",2,.24804361,712
7,"Pasta, rice and flours","Fusilli",-7,.12337662,113
7,"Pasta, rice and flours","Fusilli",-6,.12442723,17651
7,"Pasta, rice and flours","Fusilli",-5,.14393454,3916
7,"Pasta, rice and flours","Fusilli",-4,.07089964,4747
7,"Pasta, rice and flours","Fusilli",-3,.13262934,977
7,"Pasta, rice and flours","Fusilli",-2,.10833747,4908
7,"Pasta, rice and flours","Fusilli",-1,.14285714,2
7,"Pasta, rice and flours","Fusilli",0,.10769961,156
7,"Pasta, rice and flours","Fusilli",2,.11741765,607
7,"Pasta, rice and flours","Gigli",-5,.08890045,86
7,"Pasta, rice and flours","Gigli",-3,.24309598,19
7,"Pasta, rice and flours","Grained",-2,.07558897,20879
7,"Pasta, rice and flours","Granola",0,.11690422,274
7,"Pasta, rice and flours","Granola",1,.16804762,1
7,"Pasta, rice and flours","Granola",6,.0418765,430
7,"Pasta, rice and flours","Granola",7,.04587156,242
7,"Pasta, rice and flours","Granola",10,.11580814,70
7,"Pasta, rice and flours","Granola",12,.07927804,307
7,"Pasta, rice and flours","Hotcross Buns",0,.1952452,285
7,"Pasta, rice and flours","Hotcross Buns",5,.12020466,12
7,"Pasta, rice and flours","Instant Porridge",-3,.62807606,996
7,"Pasta, rice and flours","Instant Porridge",-2,.16871267,22
7,"Pasta, rice and flours","Instant Porridge",-1,.18188817,2872
7,"Pasta, rice and flours","Lasagne",-6,.07433965,373
7,"Pasta, rice and flours","Lasagne",-5,.17383653,1945
7,"Pasta, rice and flours","Lasagne",-4,.08872068,2615
7,"Pasta, rice and flours","Lasagne",-3,.10113271,3331
7,"Pasta, rice and flours","Lasagne",-2,.14480749,575
7,"Pasta, rice and flours","Lasagne",0,.2765736,176
7,"Pasta, rice and flours","Macaroni",-7,.12337662,100
7,"Pasta, rice and flours","Macaroni",-5,.06392661,583
7,"Pasta, rice and flours","Macaroni",-4,.08291201,1317
7,"Pasta, rice and flours","Macaroni",-3,.05223253,4023
7,"Pasta, rice and flours","Macaroni",-2,.08282516,1340
7,"Pasta, rice and flours","Macaroni",-1,.17337239,116
7,"Pasta, rice and flours","Macaroni",1,.10812689,184
7,"Pasta, rice and flours","Makaron Jajeczny",-5,.06750241,240
7,"Pasta, rice and flours","Malted Wheatgrain",-2,.07786911,62
7,"Pasta, rice and flours","Malted Wheatgrain",-1,.05746822,2
7,"Pasta, rice and flours","Muesli",-2,.15764006,55
7,"Pasta, rice and flours","Muesli",0,.06557377,69
7,"Pasta, rice and flours","Muesli",6,.12505834,162
7,"Pasta, rice and flours","Muffins",-2,.0787023,543
7,"Pasta, rice and flours","Muffins",-1,.098323,126
7,"Pasta, rice and flours","Muffins",0,.11320028,213
7,"Pasta, rice and flours","Muffins",7,.0923518,465
7,"Pasta, rice and flours","Naan Bread",2,.25163571,31
7,"Pasta, rice and flours","Naan Bread",8,.07089657,7
7,"Pasta, rice and flours","Oatmeal",-4,.09667774,105
7,"Pasta, rice and flours","Other Bread Rolls/Baps",-1,.09959082,1780
7,"Pasta, rice and flours","Other Bread Rolls/Baps",0,.2184111,587
7,"Pasta, rice and flours","Other Bread Rolls/Baps",8,.2043353,100
7,"Pasta, rice and flours","Other Pasta",-6,.07491878,128
7,"Pasta, rice and flours","Other Pasta",-5,.10973853,2184
7,"Pasta, rice and flours","Other Pasta",-4,.08214008,2495
7,"Pasta, rice and flours","Other Pasta",-3,.12551829,3993
7,"Pasta, rice and flours","Other Pasta",-2,.15074148,1690
7,"Pasta, rice and flours","Other Pasta",-1,.15152042,12
7,"Pasta, rice and flours","Other Pasta",0,.12458112,19
7,"Pasta, rice and flours","Other Pasta",2,.43589745,3
7,"Pasta, rice and flours","Other Plain Flour",-7,.04630824,21
7,"Pasta, rice and flours","Other Plain Flour",-6,.05030644,3821
7,"Pasta, rice and flours","Other Plain Flour",-5,.0501443,7418
7,"Pasta, rice and flours","Other Plain Flour",-4,.02909553,14500
7,"Pasta, rice and flours","Other Plain Flour",-3,.03309634,1815
7,"Pasta, rice and flours","Other Plain Flour",-2,.04511852,86
7,"Pasta, rice and flours","Other Plain Flour",-1,.04098151,56
7,"Pasta, rice and flours","Other Plain Flour",0,.03017331,219
7,"Pasta, rice and flours","Other Plain Flour",1,.04833966,795
7,"Pasta, rice and flours","Other Plain Flour",2,.05217391,7
7,"Pasta, rice and flours","Other Plain Flour",6,.07026143,1
7,"Pasta, rice and flours","Other Plain Flour",8,.18716814,16
7,"Pasta, rice and flours","Other Plain Flour",10,.15912987,205
7,"Pasta, rice and flours","Other Plain Flour",12,.16317915,12
7,"Pasta, rice and flours","Other Plain Rice",-6,.08831537,96
7,"Pasta, rice and flours","Other Plain Rice",-5,.17578313,113
7,"Pasta, rice and flours","Other Plain Rice",-4,.10261481,3455
7,"Pasta, rice and flours","Other Plain Rice",-3,.1598128,2831
7,"Pasta, rice and flours","Other Plain Rice",-2,.13112322,18518
7,"Pasta, rice and flours","Other Plain Rice",-1,.11158723,24934
7,"Pasta, rice and flours","Other Plain Rice",0,.08418484,16913
7,"Pasta, rice and flours","Other Plain Rice",1,.07808805,810
7,"Pasta, rice and flours","Other Plain Rice",2,.23053362,181
7,"Pasta, rice and flours","Other Plain Rice",4,.15644932,47
7,"Pasta, rice and flours","Other Plain Rice",5,.11428754,625
7,"Pasta, rice and flours","Other Rice",-3,.21412429,2
7,"Pasta, rice and flours","Other Rice",-1,.19212669,850
7,"Pasta, rice and flours","Other Rice",0,.23672937,2596
7,"Pasta, rice and flours","Other Rice",5,.40142278,13
7,"Pasta, rice and flours","Other Speciality",-4,.04481562,1360
7,"Pasta, rice and flours","Pappardelle",-5,.35672294,15
7,"Pasta, rice and flours","Pappardelle",-4,.10136119,9
7,"Pasta, rice and flours","Pappardelle",-3,.09647497,59
7,"Pasta, rice and flours","Pappardelle",-2,.20679348,115
7,"Pasta, rice and flours","Partbaked",9,.24762408,280
7,"Pasta, rice and flours","Penne Rigate",-2,.13544304,30
7,"Pasta, rice and flours","Pitta Bread",-5,.06584588,4230
7,"Pasta, rice and flours","Pitta Bread",-4,.04453377,7013
7,"Pasta, rice and flours","Pitta Bread",-3,.06339847,3006
7,"Pasta, rice and flours","Pitta Bread",-2,.05253341,2633
7,"Pasta, rice and flours","Pitta Bread",-1,.06407336,68
7,"Pasta, rice and flours","Pitta Bread",0,.03151147,86
7,"Pasta, rice and flours","Pitta Bread",6,.06625659,165
7,"Pasta, rice and flours","Pitta Bread",8,.0751391,185
7,"Pasta, rice and flours","Pitta Bread",10,.06640106,3
7,"Pasta, rice and flours","Plain",-3,.23438644,435
7,"Pasta, rice and flours","Plain",-1,.43665293,135
7,"Pasta, rice and flours","Plain",1,.38231727,129
7,"Pasta, rice and flours","Plain Noodles",-7,.26956523,5
7,"Pasta, rice and flours","Plain Noodles",-5,.18407373,27
7,"Pasta, rice and flours","Plain Noodles",-4,.15594751,2167
7,"Pasta, rice and flours","Plain Noodles",-3,.19166867,20740
7,"Pasta, rice and flours","Plain Noodles",-2,.54434555,9052
7,"Pasta, rice and flours","Plain Noodles",-1,.19985236,3275
7,"Pasta, rice and flours","Plain Noodles",0,.17676764,2020
7,"Pasta, rice and flours","Plain Noodles",1,.17606723,80
7,"Pasta, rice and flours","Plain Noodles",2,.1255795,68
7,"Pasta, rice and flours","Plain Noodles",3,.08939538,21
7,"Pasta, rice and flours","Plain Noodles",4,.08705385,11
7,"Pasta, rice and flours","Plain Noodles",8,.31850145,14
7,"Pasta, rice and flours","Plain Noodles",9,.09572649,1
7,"Pasta, rice and flours","Plain Noodles",10,.33285714,36
7,"Pasta, rice and flours","Plain Noodles",11,.14849881,69
7,"Pasta, rice and flours","Plain Noodles",13,.14788223,66
7,"Pasta, rice and flours","Porridge Oats",-5,.09953032,542
7,"Pasta, rice and flours","Porridge Oats",-4,.21638525,4
7,"Pasta, rice and flours","Porridge Oats",-1,.06383586,309
7,"Pasta, rice and flours","Pot Snack",5,.32812498,3
7,"Pasta, rice and flours","Pouch Rice",-6,.43304031,197
7,"Pasta, rice and flours","Pouch Rice",-5,.44076178,224
7,"Pasta, rice and flours","Pouch Rice",-4,.44169831,968
7,"Pasta, rice and flours","Pouch Rice",-3,.62811923,2052
7,"Pasta, rice and flours","Pouch Rice",-2,.37016557,36305
7,"Pasta, rice and flours","Pouch Rice",-1,.22551724,52193
7,"Pasta, rice and flours","Pouch Rice",0,.22565654,49878
7,"Pasta, rice and flours","Pouch Rice",1,.24117431,23414
7,"Pasta, rice and flours","Pouch Rice",2,.20705241,4157
7,"Pasta, rice and flours","Pouch Rice",3,.20978178,1813
7,"Pasta, rice and flours","Pouch Rice",4,.19917013,8
7,"Pasta, rice and flours","Ravioli",-5,.08852559,174
7,"Pasta, rice and flours","Ravioli",-2,.07787928,685
7,"Pasta, rice and flours","Ravioli",0,.08637873,133
7,"Pasta, rice and flours","Ready To Eat Cereals",-6,.10136203,17127
7,"Pasta, rice and flours","Ready To Eat Cereals",-5,.11547666,46049
7,"Pasta, rice and flours","Ready To Eat Cereals",-4,.10161075,7507
7,"Pasta, rice and flours","Ready To Eat Cereals",-3,.09728756,787
7,"Pasta, rice and flours","Ready To Eat Cereals",-2,.11168822,3977
7,"Pasta, rice and flours","Ready To Eat Cereals",-1,.10602447,14041
7,"Pasta, rice and flours","Ready To Eat Cereals",0,.34116671,1007
7,"Pasta, rice and flours","Ready To Eat Cereals",2,.09239951,2271
7,"Pasta, rice and flours","Ready To Eat Cereals",3,.06547557,603
7,"Pasta, rice and flours","Ready To Eat Cereals",6,.06498007,517
7,"Pasta, rice and flours","Ready To Eat Cereals",7,.1244733,814
7,"Pasta, rice and flours","Ready To Eat Cereals",8,.09878805,1562
7,"Pasta, rice and flours","Rotelle",-5,.07585904,2
7,"Pasta, rice and flours","Savoury",-2,.28014155,373
7,"Pasta, rice and flours","Savoury",-1,.27501873,1701
7,"Pasta, rice and flours","Savoury",0,.31100052,1148
7,"Pasta, rice and flours","Savoury",1,.37641187,1840
7,"Pasta, rice and flours","Savoury",2,.51214479,883
7,"Pasta, rice and flours","Savoury Mixes",-4,.29448101,1047
7,"Pasta, rice and flours","Savoury Mixes",-3,.28891703,2101
7,"Pasta, rice and flours","Savoury Mixes",-2,.14119742,3208
7,"Pasta, rice and flours","Savoury Mixes",-1,.174687,1276
7,"Pasta, rice and flours","Savoury Mixes",0,.22994134,504
7,"Pasta, rice and flours","Savoury Mixes",1,.323986,764
7,"Pasta, rice and flours","Savoury Mixes",2,.25773985,1429
7,"Pasta, rice and flours","Savoury Mixes",3,.1707832,2482
7,"Pasta, rice and flours","Savoury Mixes",4,.20343688,923
7,"Pasta, rice and flours","Savoury Mixes",5,.18978673,718
7,"Pasta, rice and flours","Savoury Mixes",6,.21932071,419
7,"Pasta, rice and flours","Savoury Mixes",8,.13724797,161
7,"Pasta, rice and flours","Savoury Mixes",9,.85933144,5
7,"Pasta, rice and flours","Savoury Mixes",10,.19140456,178
7,"Pasta, rice and flours","Savoury Mixes",11,.42521367,18
