,location,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million
18500,Philippines,PHL,2021-04-30,1919851.0,1639806.0,280045.0,38876.0,30486.0,1.75,1.5,0.26,278.0
18501,Philippines,PHL,2021-05-01,1941196.0,1656643.0,284553.0,21345.0,26819.0,1.77,1.51,0.26,245.0
18502,Philippines,PHL,2021-05-02,,,,,29929.0,,,,273.0
18503,Philippines,PHL,2021-05-03,1999214.0,1689829.0,309385.0,,33039.0,1.82,1.54,0.28,302.0
18504,Philippines,PHL,2021-05-04,,,,,36343.0,,,,332.0
18505,Philippines,PHL,2021-05-05,2129185.0,1786480.0,342705.0,,40542.0,1.94,1.63,0.31,370.0
18506,Philippines,PHL,2021-05-06,,,,,48687.0,,,,444.0
18507,Philippines,PHL,2021-05-07,2314377.0,1892934.0,421443.0,,56361.0,2.11,1.73,0.38,514.0
18508,Philippines,PHL,2021-05-08,2395494.0,1951698.0,443796.0,81117.0,64900.0,2.19,1.78,0.4,592.0
18509,Philippines,PHL,2021-05-09,2408781.0,1957511.0,451270.0,13287.0,62654.0,2.2,1.79,0.41,572.0
18510,Philippines,PHL,2021-05-10,,,,,68030.0,,,,621.0
18511,Philippines,PHL,2021-05-11,2542066.0,2024953.0,517113.0,,68267.0,2.32,1.85,0.47,623.0
18512,Philippines,PHL,2021-05-12,,,,,71312.0,,,,651.0
18513,Philippines,PHL,2021-05-13,2714677.0,,,,70414.0,2.48,,,643.0
18514,Philippines,PHL,2021-05-14,2790287.0,2154233.0,636054.0,75610.0,67987.0,2.55,1.97,0.58,620.0
18515,Philippines,PHL,2021-05-15,2921196.0,2245397.0,675799.0,130909.0,75100.0,2.67,2.05,0.62,685.0
18516,Philippines,PHL,2021-05-16,3001875.0,2282273.0,719602.0,80679.0,84728.0,2.74,2.08,0.66,773.0
18517,Philippines,PHL,2021-05-17,,,,,96464.0,,,,880.0
18518,Philippines,PHL,2021-05-18,3299470.0,2512942.0,786528.0,,108201.0,3.01,2.29,0.72,987.0
18519,Philippines,PHL,2021-05-19,,,,,125788.0,,,,1148.0
18520,Philippines,PHL,2021-05-20,3718308.0,,,,143376.0,3.39,,,1308.0
18521,Philippines,PHL,2021-05-21,,,,,159654.0,,,,1457.0
18522,Philippines,PHL,2021-05-22,4097425.0,3147486.0,949939.0,,168033.0,3.74,2.87,0.87,1533.0
18523,Philippines,PHL,2021-05-23,,,,,171375.0,,,,1564.0
18524,Philippines,PHL,2021-05-24,4305575.0,3318646.0,986929.0,,164986.0,3.93,3.03,0.9,1506.0
18525,Philippines,PHL,2021-05-25,4495375.0,3466314.0,1029061.0,189800.0,170844.0,4.1,3.16,0.94,1559.0
18526,Philippines,PHL,2021-05-26,,,,,160508.0,,,,1465.0
18527,Philippines,PHL,2021-05-27,,,,,150172.0,,,,1370.0
18528,Philippines,PHL,2021-05-28,,,,,142674.0,,,,1302.0
18529,Philippines,PHL,2021-05-29,,,,,135175.0,,,,1234.0
18530,Philippines,PHL,2021-05-30,5180721.0,3974350.0,1206371.0,,139889.0,4.73,3.63,1.1,1277.0
18531,Philippines,PHL,2021-05-31,,,,,141040.0,,,,1287.0
18532,Philippines,PHL,2021-06-01,,,,,129945.0,,,,1186.0
18533,Philippines,PHL,2021-06-02,,,,,126382.0,,,,1153.0
18534,Philippines,PHL,2021-06-03,,,,,122820.0,,,,1121.0
18535,Philippines,PHL,2021-06-04,,,,,119258.0,,,,1088.0
18536,Philippines,PHL,2021-06-05,,,,,115695.0,,,,1056.0
18537,Philippines,PHL,2021-06-06,5965651.0,4421319.0,1544332.0,,112133.0,5.44,4.03,1.41,1023.0
18538,Philippines,PHL,2021-06-07,6096208.0,4491948.0,1604260.0,130557.0,114765.0,5.56,4.1,1.46,1047.0
18539,Poland,POL,2020-12-28,2000.0,2000.0,,,,0.01,0.01,,
18540,Poland,POL,2020-12-29,6300.0,6300.0,,4300.0,4300.0,0.02,0.02,,114.0
18541,Poland,POL,2020-12-30,36300.0,36300.0,,30000.0,17150.0,0.1,0.1,,453.0
18542,Poland,POL,2020-12-31,47600.0,47600.0,,11300.0,15200.0,0.13,0.13,,402.0
18543,Poland,POL,2021-01-01,,,,,11749.0,,,,310.0
18544,Poland,POL,2021-01-02,50391.0,50391.0,,,9678.0,0.13,0.13,,256.0
18545,Poland,POL,2021-01-03,50833.0,50833.0,,442.0,8139.0,0.13,0.13,,215.0
18546,Poland,POL,2021-01-04,92220.0,92220.0,,41387.0,12889.0,0.24,0.24,,341.0
18547,Poland,POL,2021-01-05,140226.0,140226.0,,48006.0,19132.0,0.37,0.37,,506.0
18548,Poland,POL,2021-01-06,160359.0,160359.0,,20133.0,17723.0,0.42,0.42,,468.0
18549,Poland,POL,2021-01-07,188956.0,188956.0,,28597.0,20194.0,0.5,0.5,,534.0
18550,Poland,POL,2021-01-08,198787.0,198787.0,,9831.0,21399.0,0.53,0.53,,565.0
18551,Poland,POL,2021-01-09,200022.0,200022.0,,1235.0,21376.0,0.53,0.53,,565.0
18552,Poland,POL,2021-01-10,203053.0,203053.0,,3031.0,21746.0,0.54,0.54,,575.0
18553,Poland,POL,2021-01-11,257834.0,257834.0,,54781.0,23659.0,0.68,0.68,,625.0
18554,Poland,POL,2021-01-12,309620.0,309620.0,,51786.0,24199.0,0.82,0.82,,639.0
18555,Poland,POL,2021-01-13,369212.0,369212.0,,59592.0,29836.0,0.98,0.98,,788.0
18556,Poland,POL,2021-01-14,410480.0,410480.0,,41268.0,31646.0,1.08,1.08,,836.0
18557,Poland,POL,2021-01-15,436963.0,436963.0,,26483.0,34025.0,1.15,1.15,,899.0
18558,Poland,POL,2021-01-16,457303.0,457303.0,,20340.0,36754.0,1.21,1.21,,971.0
18559,Poland,POL,2021-01-17,469466.0,468795.0,671.0,12163.0,38059.0,1.24,1.24,0.0,1006.0
18560,Poland,POL,2021-01-18,495164.0,491696.0,3468.0,25698.0,33904.0,1.31,1.3,0.01,896.0
18561,Poland,POL,2021-01-19,541229.0,530055.0,11174.0,46065.0,33087.0,1.43,1.4,0.03,874.0
18562,Poland,POL,2021-01-20,591785.0,566793.0,24992.0,50556.0,31796.0,1.56,1.5,0.07,840.0
18563,Poland,POL,2021-01-21,644999.0,605313.0,39686.0,53214.0,33503.0,1.7,1.6,0.1,885.0
18564,Poland,POL,2021-01-22,684277.0,638798.0,45479.0,39278.0,35331.0,1.81,1.69,0.12,934.0
18565,Poland,POL,2021-01-23,701164.0,654184.0,46980.0,16887.0,34837.0,1.85,1.73,0.12,920.0
18566,Poland,POL,2021-01-24,707474.0,659753.0,47721.0,6310.0,34001.0,1.87,1.74,0.13,898.0
18567,Poland,POL,2021-01-25,776987.0,701222.0,75765.0,69513.0,40260.0,2.05,1.85,0.2,1064.0
18568,Poland,POL,2021-01-26,905457.0,782413.0,123044.0,128470.0,52033.0,2.39,2.07,0.33,1375.0
18569,Poland,POL,2021-01-27,1008253.0,858474.0,149779.0,102796.0,59495.0,2.66,2.27,0.4,1572.0
18570,Poland,POL,2021-01-28,1097036.0,917908.0,179128.0,88783.0,64577.0,2.9,2.43,0.47,1706.0
18571,Poland,POL,2021-01-29,1141081.0,945600.0,195481.0,44045.0,65258.0,3.02,2.5,0.52,1724.0
18572,Poland,POL,2021-01-30,1156931.0,958453.0,198478.0,15850.0,65110.0,3.06,2.53,0.52,1720.0
18573,Poland,POL,2021-01-31,1176904.0,976367.0,200537.0,19973.0,67061.0,3.11,2.58,0.53,1772.0
18574,Poland,POL,2021-02-01,1231716.0,998587.0,233129.0,54812.0,64961.0,3.25,2.64,0.62,1716.0
18575,Poland,POL,2021-02-02,1342435.0,1053245.0,289190.0,110719.0,62425.0,3.55,2.78,0.76,1649.0
18576,Poland,POL,2021-02-03,1461578.0,1117146.0,344432.0,119143.0,64761.0,3.86,2.95,0.91,1711.0
18577,Poland,POL,2021-02-04,1566604.0,1171229.0,395375.0,105026.0,67081.0,4.14,3.09,1.04,1772.0
18578,Poland,POL,2021-02-05,1617764.0,1193034.0,424730.0,51160.0,68098.0,4.27,3.15,1.12,1799.0
18579,Poland,POL,2021-02-06,1641158.0,1200793.0,440365.0,23394.0,69175.0,4.34,3.17,1.16,1828.0
18580,Poland,POL,2021-02-07,1656708.0,1206212.0,450496.0,15550.0,68543.0,4.38,3.19,1.19,1811.0
18581,Poland,POL,2021-02-08,,,,,69071.0,,,,1825.0
18582,Poland,POL,2021-02-09,1773715.0,1291569.0,482146.0,,61611.0,4.69,3.41,1.27,1628.0
18583,Poland,POL,2021-02-10,,,,,60307.0,,,,1593.0
18584,Poland,POL,2021-02-11,1993739.0,1413132.0,580607.0,,61019.0,5.27,3.73,1.53,1612.0
18585,Poland,POL,2021-02-12,2071009.0,1446102.0,624907.0,77270.0,64749.0,5.47,3.82,1.65,1711.0
18586,Poland,POL,2021-02-13,2107089.0,1466439.0,640650.0,36080.0,66562.0,5.57,3.87,1.69,1759.0
18587,Poland,POL,2021-02-14,2122245.0,1476274.0,645971.0,15156.0,66505.0,5.61,3.9,1.71,1757.0
18588,Poland,POL,2021-02-15,2159146.0,1500911.0,658235.0,36901.0,63419.0,5.7,3.97,1.74,1676.0
18589,Poland,POL,2021-02-16,2230117.0,1538737.0,691380.0,70971.0,65200.0,5.89,4.07,1.83,1723.0
18590,Poland,POL,2021-02-17,2384794.0,1610734.0,774060.0,154677.0,71581.0,6.3,4.26,2.05,1891.0
18591,Poland,POL,2021-02-18,2556999.0,1691115.0,865884.0,172205.0,80466.0,6.76,4.47,2.29,2126.0
18592,Poland,POL,2021-02-19,2660776.0,1743841.0,916935.0,103777.0,84252.0,7.03,4.61,2.42,2226.0
18593,Poland,POL,2021-02-20,2697815.0,1772133.0,925682.0,37039.0,84389.0,7.13,4.68,2.45,2230.0
18594,Poland,POL,2021-02-21,2715159.0,1785194.0,929965.0,17344.0,84702.0,7.17,4.72,2.46,2238.0
18595,Poland,POL,2021-02-22,2759436.0,1824654.0,934782.0,44277.0,85756.0,7.29,4.82,2.47,2266.0
18596,Poland,POL,2021-02-23,,,,,92135.0,,,,2434.0
18597,Poland,POL,2021-02-24,2990683.0,1959165.0,1031518.0,,86556.0,7.9,5.18,2.73,2287.0
18598,Poland,POL,2021-02-25,,,,,81893.0,,,,2164.0
18599,Poland,POL,2021-02-26,3269812.0,2101754.0,1168058.0,,87005.0,8.64,5.55,3.09,2299.0
18600,Poland,POL,2021-02-27,,,,,86467.0,,,,2285.0
18601,Poland,POL,2021-02-28,3336354.0,2149607.0,1186747.0,,88742.0,8.82,5.68,3.14,2345.0
18602,Poland,POL,2021-03-01,3383426.0,2190526.0,1192900.0,47072.0,89141.0,8.94,5.79,3.15,2355.0
18603,Poland,POL,2021-03-02,,,,,89473.0,,,,2364.0
18604,Poland,POL,2021-03-03,3619316.0,2338137.0,1281179.0,,89805.0,9.56,6.18,3.39,2373.0
18605,Poland,POL,2021-03-04,3791577.0,2424929.0,1366648.0,172261.0,94476.0,10.02,6.41,3.61,2496.0
18606,Poland,POL,2021-03-05,,,,,85933.0,,,,2271.0
18607,Poland,POL,2021-03-06,3951104.0,2526389.0,1424715.0,,92574.0,10.44,6.68,3.76,2446.0
18608,Poland,POL,2021-03-07,,,,,91652.0,,,,2422.0
18609,Poland,POL,2021-03-08,4004734.0,2570094.0,1434640.0,,88758.0,10.58,6.79,3.79,2345.0
18610,Poland,POL,2021-03-09,4086863.0,2641693.0,1445170.0,82129.0,83642.0,10.8,6.98,3.82,2210.0
18611,Poland,POL,2021-03-10,,,,,88535.0,,,,2339.0
18612,Poland,POL,2021-03-11,4391256.0,2835856.0,1555400.0,,85668.0,11.6,7.49,4.11,2264.0
18613,Poland,POL,2021-03-12,4487273.0,2891753.0,1595520.0,96017.0,87990.0,11.86,7.64,4.22,2325.0
18614,Poland,POL,2021-03-13,4517537.0,2914792.0,1602745.0,30264.0,80919.0,11.94,7.7,4.23,2138.0
18615,Poland,POL,2021-03-14,4530783.0,2924629.0,1606154.0,13246.0,78981.0,11.97,7.73,4.24,2087.0
18616,Poland,POL,2021-03-15,4557060.0,2946767.0,1610293.0,26277.0,78904.0,12.04,7.79,4.25,2085.0
18617,Poland,POL,2021-03-16,4605929.0,2984642.0,1621287.0,48869.0,74152.0,12.17,7.89,4.28,1959.0
18618,Poland,POL,2021-03-17,4738902.0,3074378.0,1664524.0,132973.0,71406.0,12.52,8.12,4.4,1887.0
18619,Poland,POL,2021-03-18,4893320.0,3162971.0,1730349.0,154418.0,71723.0,12.93,8.36,4.57,1895.0
18620,Poland,POL,2021-03-19,4983494.0,3213724.0,1769770.0,90174.0,70889.0,13.17,8.49,4.68,1873.0
18621,Poland,POL,2021-03-20,5014167.0,3233998.0,1780169.0,30673.0,70947.0,13.25,8.55,4.7,1875.0
18622,Poland,POL,2021-03-21,5026182.0,3242462.0,1783720.0,12015.0,70771.0,13.28,8.57,4.71,1870.0
18623,Poland,POL,2021-03-22,5077928.0,3289482.0,1788446.0,51746.0,74410.0,13.42,8.69,4.73,1966.0
18624,Poland,POL,2021-03-23,5193835.0,3385827.0,1808008.0,115907.0,83987.0,13.72,8.95,4.78,2219.0
18625,Poland,POL,2021-03-24,5381726.0,3524209.0,1857517.0,187891.0,91832.0,14.22,9.31,4.91,2426.0
18626,Poland,POL,2021-03-25,,,,,96474.0,,,,2549.0
18627,Poland,POL,2021-03-26,5755551.0,3785646.0,1969905.0,,110294.0,15.21,10.0,5.2,2914.0
18628,Poland,POL,2021-03-27,,,,,114986.0,,,,3038.0
18629,Poland,POL,2021-03-28,5882581.0,3889970.0,1992611.0,,122343.0,15.54,10.28,5.26,3233.0
18630,Poland,POL,2021-03-29,,,,,129182.0,,,,3413.0
18631,Poland,POL,2021-03-30,6081824.0,4062784.0,2019040.0,,126856.0,16.07,10.73,5.33,3352.0
18632,Poland,POL,2021-03-31,6270976.0,4231313.0,2039663.0,189152.0,127036.0,16.57,11.18,5.39,3357.0
18633,Poland,POL,2021-04-01,6462769.0,4404565.0,2058204.0,191793.0,127733.0,17.08,11.64,5.44,3375.0
18634,Poland,POL,2021-04-02,6614819.0,4544816.0,2070003.0,152050.0,122753.0,17.48,12.01,5.47,3243.0
18635,Poland,POL,2021-04-03,,,,,116828.0,,,,3087.0
18636,Poland,POL,2021-04-04,6658909.0,4585575.0,2073334.0,,110904.0,17.59,12.12,5.48,2930.0
18637,Poland,POL,2021-04-05,6665384.0,4591351.0,2074033.0,6475.0,97597.0,17.61,12.13,5.48,2579.0
18638,Poland,POL,2021-04-06,,,,,107242.0,,,,2834.0
18639,Poland,POL,2021-04-07,6999652.0,4909594.0,2090058.0,,104097.0,18.49,12.97,5.52,2750.0
18640,Poland,POL,2021-04-08,7263426.0,5167241.0,2096185.0,263774.0,114380.0,19.19,13.65,5.54,3022.0
18641,Poland,POL,2021-04-09,,,,,119218.0,,,,3150.0
18642,Poland,POL,2021-04-10,7635264.0,5529714.0,2105550.0,,142629.0,20.17,14.61,5.56,3769.0
18643,Poland,POL,2021-04-11,7687617.0,5581068.0,2106549.0,52353.0,146958.0,20.31,14.75,5.57,3883.0
18644,Poland,POL,2021-04-12,7784384.0,5670769.0,2113615.0,96767.0,159857.0,20.57,14.98,5.58,4224.0
18645,Poland,POL,2021-04-13,7970164.0,5832860.0,2137304.0,185780.0,162521.0,21.06,15.41,5.65,4294.0
18646,Poland,POL,2021-04-14,,,,,175405.0,,,,4635.0
18647,Poland,POL,2021-04-15,8484815.0,6236689.0,2248126.0,,174484.0,22.42,16.48,5.94,4610.0
18648,Poland,POL,2021-04-16,,,,,166557.0,,,,4401.0
18649,Poland,POL,2021-04-17,,,,,158630.0,,,,4191.0
18650,Poland,POL,2021-04-18,,,,,169784.0,,,,4486.0
18651,Poland,POL,2021-04-19,9006539.0,6699255.0,2307284.0,,174594.0,23.8,17.7,6.1,4613.0
18652,Poland,POL,2021-04-20,9210419.0,6868703.0,2341716.0,203880.0,177179.0,24.34,18.15,6.19,4682.0
18653,Poland,POL,2021-04-21,9495317.0,7079324.0,2415993.0,284898.0,181118.0,25.09,18.71,6.38,4786.0
18654,Poland,POL,2021-04-22,9806966.0,7311128.0,2495838.0,311649.0,188879.0,25.91,19.32,6.59,4991.0
18655,Poland,POL,2021-04-23,10069710.0,7526598.0,2543112.0,262744.0,207781.0,26.61,19.89,6.72,5490.0
18656,Poland,POL,2021-04-24,,,,,208737.0,,,,5515.0
18657,Poland,POL,2021-04-25,10343967.0,7765723.0,2578244.0,,209694.0,27.33,20.52,6.81,5541.0
18658,Poland,POL,2021-04-26,,,,,219361.0,,,,5796.0
18659,Poland,POL,2021-04-27,10740169.0,8072900.0,2746824.0,,218536.0,28.38,21.33,7.26,5774.0
18660,Poland,POL,2021-04-28,11081369.0,8229040.0,2852329.0,341200.0,226579.0,29.28,21.74,7.54,5987.0
18661,Poland,POL,2021-04-29,11470800.0,8597875.0,2872925.0,389431.0,237691.0,30.31,22.72,7.59,6280.0
18662,Poland,POL,2021-04-30,,,,,229174.0,,,,6055.0
18663,Poland,POL,2021-05-01,11877060.0,8917338.0,2959722.0,,238603.0,31.38,23.56,7.82,6304.0
18664,Poland,POL,2021-05-02,,,,,227494.0,,,,6011.0
18665,Poland,POL,2021-05-03,11995786.0,9018412.0,2977374.0,,207674.0,31.7,23.83,7.87,5487.0
18666,Poland,POL,2021-05-04,,,,,223591.0,,,,5908.0
18667,Poland,POL,2021-05-05,12614827.0,9454765.0,3308889.0,,219065.0,33.33,24.98,8.74,5788.0
18668,Poland,POL,2021-05-06,13034348.0,9735602.0,3451651.0,419521.0,223364.0,34.44,25.72,9.12,5902.0
18669,Poland,POL,2021-05-07,13409463.0,9987919.0,3579910.0,375115.0,247933.0,35.43,26.39,9.46,6551.0
18670,Poland,POL,2021-05-08,13670541.0,10185393.0,3650119.0,261078.0,256212.0,36.12,26.91,9.64,6770.0
18671,Poland,POL,2021-05-09,13764238.0,10260941.0,3671671.0,93697.0,261116.0,36.37,27.11,9.7,6899.0
18672,Poland,POL,2021-05-10,13957627.0,10400987.0,3728697.0,193389.0,280263.0,36.88,27.48,9.85,7405.0
18673,Poland,POL,2021-05-11,14274291.0,10609955.0,3839390.0,316664.0,281284.0,37.72,28.03,10.14,7432.0
18674,Poland,POL,2021-05-12,,,,,299243.0,,,,7907.0
18675,Poland,POL,2021-05-13,15144771.0,11112068.0,4241956.0,,301489.0,40.02,29.36,11.21,7966.0
18676,Poland,POL,2021-05-14,15509013.0,11329356.0,4415044.0,364242.0,299936.0,40.98,29.93,11.67,7925.0
18677,Poland,POL,2021-05-15,15776030.0,11490114.0,4535597.0,267017.0,300784.0,41.68,30.36,11.98,7947.0
18678,Poland,POL,2021-05-16,15879467.0,11556822.0,4577701.0,103437.0,302176.0,41.96,30.54,12.1,7984.0
18679,Poland,POL,2021-05-17,16043547.0,11664606.0,4642010.0,164080.0,297989.0,42.39,30.82,12.27,7874.0
18680,Poland,POL,2021-05-18,16372436.0,11868779.0,4794334.0,328889.0,299735.0,43.26,31.36,12.67,7920.0
18681,Poland,POL,2021-05-19,,,,,300591.0,,,,7942.0
18682,Poland,POL,2021-05-20,17254902.0,12369238.0,5222430.0,,301447.0,45.59,32.68,13.8,7965.0
18683,Poland,POL,2021-05-21,17620338.0,12577946.0,5410599.0,365436.0,301618.0,46.56,33.23,14.3,7969.0
18684,Poland,POL,2021-05-22,17866586.0,12710402.0,5553678.0,246248.0,298651.0,47.21,33.58,14.67,7891.0
18685,Poland,POL,2021-05-23,17941112.0,12748812.0,5597165.0,74526.0,294521.0,47.4,33.69,14.79,7782.0
18686,Poland,POL,2021-05-24,18085811.0,12814730.0,5689744.0,144699.0,291752.0,47.79,33.86,15.03,7709.0
18687,Poland,POL,2021-05-25,18389807.0,12960092.0,5855700.0,303996.0,288196.0,48.59,34.24,15.47,7615.0
18688,Poland,POL,2021-05-26,18785240.0,13145222.0,6071067.0,395433.0,281653.0,49.64,34.73,16.04,7442.0
18689,Poland,POL,2021-05-27,19175171.0,13302965.0,6308403.0,389931.0,274324.0,50.67,35.15,16.67,7248.0
18690,Poland,POL,2021-05-28,19525032.0,13451439.0,6562897.0,349861.0,272099.0,51.59,35.54,17.34,7190.0
18691,Poland,POL,2021-05-29,19807955.0,13580235.0,6786561.0,282923.0,277338.0,52.34,35.88,17.93,7328.0
18692,Poland,POL,2021-05-30,19909052.0,13633827.0,6868820.0,101097.0,281134.0,52.6,36.02,18.15,7428.0
18693,Poland,POL,2021-05-31,20084619.0,13707350.0,7019149.0,175567.0,285544.0,53.07,36.22,18.55,7545.0
18694,Poland,POL,2021-06-01,20536042.0,13896798.0,7300303.0,451423.0,306605.0,54.26,36.72,19.29,8101.0
18695,Poland,POL,2021-06-02,21174546.0,14145161.0,7700322.0,638504.0,341329.0,55.95,37.37,20.35,9019.0
18696,Poland,POL,2021-06-03,21326996.0,14224874.0,7777048.0,152450.0,307404.0,56.35,37.59,20.55,8122.0
18697,Poland,POL,2021-06-04,21753938.0,14400079.0,8039881.0,426942.0,318415.0,57.48,38.05,21.24,8413.0
18698,Poland,POL,2021-06-05,22025871.0,14551620.0,8169746.0,271933.0,316845.0,58.2,38.45,21.59,8372.0
18699,Poland,POL,2021-06-06,22134362.0,14613790.0,8223526.0,108491.0,317901.0,58.48,38.61,21.73,8400.0
18700,Poland,POL,2021-06-07,22340624.0,14690217.0,8368827.0,206262.0,322286.0,59.03,38.82,22.11,8516.0
18701,Poland,POL,2021-06-08,22737088.0,14845783.0,8621029.0,396464.0,314435.0,60.08,39.23,22.78,8308.0
18702,Poland,POL,2021-06-09,23240142.0,15048382.0,8930085.0,503054.0,295085.0,61.41,39.76,23.6,7797.0
18703,Portugal,PRT,2020-12-27,4963.0,4963.0,,,,0.05,0.05,,
18704,Portugal,PRT,2020-12-28,7754.0,7754.0,,2791.0,2791.0,0.08,0.08,,274.0
18705,Portugal,PRT,2020-12-29,20368.0,20368.0,,12614.0,7702.0,0.2,0.2,,755.0
18706,Portugal,PRT,2020-12-30,30543.0,30543.0,,10175.0,8527.0,0.3,0.3,,836.0
18707,Portugal,PRT,2020-12-31,32749.0,32749.0,,2206.0,6946.0,0.32,0.32,,681.0
18708,Portugal,PRT,2021-01-01,32749.0,32749.0,,0.0,5557.0,0.32,0.32,,545.0
18709,Portugal,PRT,2021-01-02,32750.0,32750.0,,1.0,4631.0,0.32,0.32,,454.0
18710,Portugal,PRT,2021-01-03,32750.0,32750.0,,0.0,3970.0,0.32,0.32,,389.0
18711,Portugal,PRT,2021-01-04,33670.0,33670.0,,920.0,3702.0,0.33,0.33,,363.0
18712,Portugal,PRT,2021-01-05,46433.0,46433.0,,12763.0,3724.0,0.46,0.46,,365.0
18713,Portugal,PRT,2021-01-06,61454.0,61454.0,,15021.0,4416.0,0.6,0.6,,433.0
18714,Portugal,PRT,2021-01-07,71751.0,71751.0,,10297.0,5572.0,0.7,0.7,,546.0
18715,Portugal,PRT,2021-01-08,74254.0,74254.0,,2503.0,5929.0,0.73,0.73,,581.0
18716,Portugal,PRT,2021-01-09,74352.0,74352.0,,98.0,5943.0,0.73,0.73,,583.0
18717,Portugal,PRT,2021-01-10,74392.0,74392.0,,40.0,5949.0,0.73,0.73,,583.0
18718,Portugal,PRT,2021-01-11,75280.0,75280.0,,888.0,5944.0,0.74,0.74,,583.0
18719,Portugal,PRT,2021-01-12,86162.0,86162.0,,10882.0,5676.0,0.84,0.84,,557.0
18720,Portugal,PRT,2021-01-13,99961.0,99961.0,,13799.0,5501.0,0.98,0.98,,539.0
18721,Portugal,PRT,2021-01-14,111111.0,111111.0,,11150.0,5623.0,1.09,1.09,,551.0
18722,Portugal,PRT,2021-01-15,118597.0,118597.0,,7486.0,6335.0,1.16,1.16,,621.0
18723,Portugal,PRT,2021-01-16,120132.0,120132.0,,1535.0,6540.0,1.18,1.18,,641.0
18724,Portugal,PRT,2021-01-17,121300.0,120139.0,1161.0,1168.0,6701.0,1.19,1.18,0.01,657.0
18725,Portugal,PRT,2021-01-18,124704.0,122879.0,1825.0,3404.0,7061.0,1.22,1.21,0.02,692.0
18726,Portugal,PRT,2021-01-19,148434.0,138991.0,9443.0,23730.0,8896.0,1.46,1.36,0.09,872.0
18727,Portugal,PRT,2021-01-20,177367.0,158749.0,18618.0,28933.0,11058.0,1.74,1.56,0.18,1084.0
18728,Portugal,PRT,2021-01-21,210471.0,186879.0,23592.0,33104.0,14194.0,2.06,1.83,0.23,1392.0
18729,Portugal,PRT,2021-01-22,236730.0,210734.0,25996.0,26259.0,16876.0,2.32,2.07,0.25,1655.0
18730,Portugal,PRT,2021-01-23,251524.0,221488.0,30036.0,14794.0,18770.0,2.47,2.17,0.29,1841.0
18731,Portugal,PRT,2021-01-24,255699.0,225146.0,30553.0,4175.0,19200.0,2.51,2.21,0.3,1883.0
18732,Portugal,PRT,2021-01-25,255699.0,225146.0,30553.0,0.0,18714.0,2.51,2.21,0.3,1835.0
18733,Portugal,PRT,2021-01-26,263499.0,225146.0,30553.0,7800.0,16438.0,2.58,2.21,0.3,1612.0
18734,Portugal,PRT,2021-01-27,278413.0,225146.0,30553.0,14914.0,14435.0,2.73,2.21,0.3,1416.0
18735,Portugal,PRT,2021-01-28,296004.0,225146.0,30553.0,17591.0,12219.0,2.9,2.21,0.3,1198.0
18736,Portugal,PRT,2021-01-29,315737.0,225146.0,30553.0,19733.0,11287.0,3.1,2.21,0.3,1107.0
18737,Portugal,PRT,2021-01-30,330233.0,264772.0,65461.0,14496.0,11244.0,3.24,2.6,0.64,1103.0
18738,Portugal,PRT,2021-01-31,336771.0,268386.0,68385.0,6538.0,11582.0,3.3,2.63,0.67,1136.0
18739,Portugal,PRT,2021-02-01,338566.0,269814.0,68752.0,1795.0,11838.0,3.32,2.65,0.67,1161.0
18740,Portugal,PRT,2021-02-02,342119.0,271424.0,70695.0,3553.0,11231.0,3.36,2.66,0.69,1101.0
18741,Portugal,PRT,2021-02-03,350945.0,275093.0,75852.0,8826.0,10362.0,3.44,2.7,0.74,1016.0
18742,Portugal,PRT,2021-02-04,364211.0,279236.0,84975.0,13266.0,9744.0,3.57,2.74,0.83,956.0
18743,Portugal,PRT,2021-02-05,379378.0,284462.0,94916.0,15167.0,9092.0,3.72,2.79,0.93,892.0
18744,Portugal,PRT,2021-02-06,394088.0,290302.0,103786.0,14710.0,9122.0,3.86,2.85,1.02,895.0
18745,Portugal,PRT,2021-02-07,395904.0,291378.0,104526.0,1816.0,8448.0,3.88,2.86,1.03,829.0
18746,Portugal,PRT,2021-02-08,396371.0,291758.0,104613.0,467.0,8258.0,3.89,2.86,1.03,810.0
18747,Portugal,PRT,2021-02-09,400190.0,294135.0,106055.0,3819.0,8296.0,3.92,2.88,1.04,814.0
18748,Portugal,PRT,2021-02-10,415283.0,298724.0,116559.0,15093.0,9191.0,4.07,2.93,1.14,901.0
18749,Portugal,PRT,2021-02-11,436220.0,303142.0,133078.0,20937.0,10287.0,4.28,2.97,1.31,1009.0
18750,Portugal,PRT,2021-02-12,468319.0,310715.0,157604.0,32099.0,12706.0,4.59,3.05,1.55,1246.0
18751,Portugal,PRT,2021-02-13,505371.0,320677.0,184694.0,37052.0,15898.0,4.96,3.14,1.81,1559.0
18752,Portugal,PRT,2021-02-14,523349.0,328819.0,194530.0,17978.0,18206.0,5.13,3.22,1.91,1785.0
18753,Portugal,PRT,2021-02-15,558781.0,350971.0,207810.0,35432.0,23201.0,5.48,3.44,2.04,2275.0
18754,Portugal,PRT,2021-02-16,569546.0,356150.0,213396.0,10765.0,24194.0,5.59,3.49,2.09,2373.0
