,date,region,value
441,2017-04-01,UK,0.7289598618903755
442,2017-05-01,North East,0.8049395161290323
443,2017-05-01,North West,0.7768073750606501
444,2017-05-01,Yorkshire and The Humber,0.7966700302724521
445,2017-05-01,East Midlands,0.781524926686217
446,2017-05-01,West Midlands,0.7885181550539745
447,2017-05-01,East,0.7217607973421927
448,2017-05-01,London,0.6369288156667703
449,2017-05-01,South East,0.6838152459631994
450,2017-05-01,South West,0.7805474095796676
451,2017-05-01,Wales,0.8120839733742959
452,2017-05-01,Scotland,0.7842153284671532
453,2017-05-01,Northern Ireland,0.8147757255936675
454,2017-05-01,UK,0.7257510729613734
455,2017-06-01,North East,0.8049395161290323
456,2017-06-01,North West,0.7769156159068865
457,2017-06-01,Yorkshire and The Humber,0.7964735516372796
458,2017-06-01,East Midlands,0.7838630806845965
459,2017-06-01,West Midlands,0.7893189612934836
460,2017-06-01,East,0.7201986754966887
461,2017-06-01,London,0.6364483079788885
462,2017-06-01,South East,0.6843491346877352
463,2017-06-01,South West,0.7791321306679668
464,2017-06-01,Wales,0.8132992327365729
465,2017-06-01,Scotland,0.7869525547445255
466,2017-06-01,Northern Ireland,0.820675105485232
467,2017-06-01,UK,0.7264150943396226
468,2017-07-01,North East,0.8060453400503779
469,2017-07-01,North West,0.7817827569410618
470,2017-07-01,Yorkshire and The Humber,0.7969773299748111
471,2017-07-01,East Midlands,0.7852941176470588
472,2017-07-01,West Midlands,0.792156862745098
473,2017-07-01,East,0.7208436724565757
474,2017-07-01,London,0.6384567517112633
475,2017-07-01,South East,0.6874292185730464
476,2017-07-01,South West,0.7809290953545233
477,2017-07-01,Wales,0.8152507676560901
478,2017-07-01,Scotland,0.790633608815427
479,2017-07-01,Northern Ireland,0.8210137275607181
480,2017-07-01,UK,0.7275461968199398
481,2017-08-01,North East,0.8083711548159355
482,2017-08-01,North West,0.7833495618305745
483,2017-08-01,Yorkshire and The Humber,0.79768495218923
484,2017-08-01,East Midlands,0.7870778267254038
485,2017-08-01,West Midlands,0.7940313111545988
486,2017-08-01,East,0.7217858619264159
487,2017-08-01,London,0.6337334564481379
488,2017-08-01,South East,0.6877828054298643
489,2017-08-01,South West,0.7804284323271665
490,2017-08-01,Wales,0.8160449667858968
491,2017-08-01,Scotland,0.7903890160183067
492,2017-08-01,Northern Ireland,0.8236536430834214
493,2017-08-01,UK,0.7276231263383298
494,2017-09-01,North East,0.8061275740833752
495,2017-09-01,North West,0.7833899951432735
496,2017-09-01,Yorkshire and The Humber,0.7964912280701755
497,2017-09-01,East Midlands,0.7872132747681796
498,2017-09-01,West Midlands,0.7926829268292683
499,2017-09-01,East,0.7216282894736842
500,2017-09-01,London,0.6301160659743433
501,2017-09-01,South East,0.6876876876876877
502,2017-09-01,South West,0.7813411078717201
503,2017-09-01,Wales,0.8138351983723296
504,2017-09-01,Scotland,0.7911737943585078
505,2017-09-01,Northern Ireland,0.8234984193888304
506,2017-09-01,UK,0.7263427109974424
507,2017-10-01,North East,0.8055137844611528
508,2017-10-01,North West,0.7841901066925315
509,2017-10-01,Yorkshire and The Humber,0.7988966900702106
510,2017-10-01,East Midlands,0.787420770355924
511,2017-10-01,West Midlands,0.79443359375
512,2017-10-01,East,0.7226787181594084
513,2017-10-01,London,0.6334149326805385
514,2017-10-01,South East,0.6868686868686869
515,2017-10-01,South West,0.7810077519379846
516,2017-10-01,Wales,0.8170669391926418
517,2017-10-01,Scotland,0.793418647166362
518,2017-10-01,Northern Ireland,0.828042328042328
519,2017-10-01,UK,0.7271952259164536
520,2017-11-01,North East,0.8047928107838243
521,2017-11-01,North West,0.7852998065764023
522,2017-11-01,Yorkshire and The Humber,0.7992007992007992
523,2017-11-01,East Midlands,0.7886297376093294
524,2017-11-01,West Midlands,0.7933042212518195
525,2017-11-01,East,0.720949263502455
526,2017-11-01,London,0.6331198536139067
527,2017-11-01,South East,0.6891133557800224
528,2017-11-01,South West,0.7834702754954084
529,2017-11-01,Wales,0.8138001014713343
530,2017-11-01,Scotland,0.7923497267759563
531,2017-11-01,Northern Ireland,0.8226059654631083
532,2017-11-01,UK,0.7276975361087511
533,2017-12-01,North East,0.8075584286424664
534,2017-12-01,North West,0.785645472061657
535,2017-12-01,Yorkshire and The Humber,0.7988077496274217
536,2017-12-01,East Midlands,0.7857833655705996
537,2017-12-01,West Midlands,0.7939042089985486
538,2017-12-01,East,0.7200976403580146
539,2017-12-01,London,0.6342057212416312
540,2017-12-01,South East,0.6882681564245811
541,2017-12-01,South West,0.783822821376986
542,2017-12-01,Wales,0.8159757330637007
543,2017-12-01,Scotland,0.7929936305732485
544,2017-12-01,Northern Ireland,0.8242677824267782
545,2017-12-01,UK,0.7286198137171889
546,2018-01-01,North East,0.8024691358024691
547,2018-01-01,North West,0.7835892514395394
548,2018-01-01,Yorkshire and The Humber,0.7973240832507433
549,2018-01-01,East Midlands,0.7846820809248555
550,2018-01-01,West Midlands,0.7945998071359691
551,2018-01-01,East,0.7192058346839546
552,2018-01-01,London,0.6330608537693007
553,2018-01-01,South East,0.6865727002967359
554,2018-01-01,South West,0.7801724137931034
555,2018-01-01,Wales,0.8147029204431017
556,2018-01-01,Scotland,0.790666062528319
557,2018-01-01,Northern Ireland,0.8198433420365535
558,2018-01-01,UK,0.7268128161888702
559,2018-02-01,North East,0.801965601965602
560,2018-02-01,North West,0.7835249042145593
561,2018-02-01,Yorkshire and The Humber,0.7972304648862513
562,2018-02-01,East Midlands,0.7822541966426858
563,2018-02-01,West Midlands,0.7924256951102588
564,2018-02-01,East,0.7183326588425738
565,2018-02-01,London,0.625821876867902
566,2018-02-01,South East,0.6846580406654343
567,2018-02-01,South West,0.7787864309603441
568,2018-02-01,Wales,0.81312625250501
569,2018-02-01,Scotland,0.7873873873873873
570,2018-02-01,Northern Ireland,0.8268330733229329
571,2018-02-01,UK,0.7245283018867924
572,2018-03-01,North East,0.799412915851272
573,2018-03-01,North West,0.7794117647058824
574,2018-03-01,Yorkshire and The Humber,0.7959486166007905
575,2018-03-01,East Midlands,0.7810114503816794
576,2018-03-01,West Midlands,0.7904076738609113
577,2018-03-01,East,0.7182700080840744
578,2018-03-01,London,0.6273106738223018
579,2018-03-01,South East,0.684016242155777
580,2018-03-01,South West,0.773719165085389
581,2018-03-01,Wales,0.8164397377710539
582,2018-03-01,Scotland,0.7937725631768953
583,2018-03-01,Northern Ireland,0.8325459317585302
584,2018-03-01,UK,0.7242677824267783
585,2018-04-01,North East,0.8024509803921569
586,2018-04-01,North West,0.7815326035221323
587,2018-04-01,Yorkshire and The Humber,0.7960591133004926
